Rank	EntryId	EntryName	TimeRemaining	Points	Lineup	Contest Size	Contest Format	Buy-in	Notes
91	811121224	Kern (8/10)	0	149.96	WR A.J. Green TE Delanie Walker RB Todd Gurley II WR Cooper Kupp DST Rams  FLEX Zach Ertz QB Carson Palmer RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
91	811121225	Kern (9/10)	0	149.96	WR A.J. Green TE Delanie Walker RB Todd Gurley II WR Cooper Kupp DST Rams  FLEX Zach Ertz QB Carson Palmer RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
91	811121226	Kern (10/10)	0	149.96	WR A.J. Green TE Delanie Walker RB Todd Gurley II WR Cooper Kupp DST Rams  FLEX Zach Ertz QB Carson Palmer RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
101	809153371	dl00000	0	149.58	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
101	809157936	ragepaladin (1/7)	0	149.58	RB LeSean McCoy WR Kendall Wright QB Derek Carr DST Rams  TE Zach Ertz RB David Johnson WR Larry Fitzgerald FLEX Carlos Hyde WR Pierre Garcon	1149	Double	$1 	"Excludes Thursday, Florida games"
101	809157950	ragepaladin (2/7)	0	149.58	RB LeSean McCoy WR Kendall Wright QB Derek Carr DST Rams  TE Zach Ertz RB David Johnson WR Larry Fitzgerald FLEX Carlos Hyde WR Pierre Garcon	1149	Double	$1 	"Excludes Thursday, Florida games"
101	809157964	ragepaladin (3/7)	0	149.58	RB LeSean McCoy WR Kendall Wright QB Derek Carr DST Rams  TE Zach Ertz RB David Johnson WR Larry Fitzgerald FLEX Carlos Hyde WR Pierre Garcon	1149	Double	$1 	"Excludes Thursday, Florida games"
101	809157974	ragepaladin (4/7)	0	149.58	RB LeSean McCoy WR Kendall Wright QB Derek Carr DST Rams  TE Zach Ertz RB David Johnson WR Larry Fitzgerald FLEX Carlos Hyde WR Pierre Garcon	1149	Double	$1 	"Excludes Thursday, Florida games"
101	809164057	ragepaladin (5/7)	0	149.58	RB LeSean McCoy WR Kendall Wright QB Derek Carr DST Rams  TE Zach Ertz RB David Johnson WR Larry Fitzgerald FLEX Carlos Hyde WR Pierre Garcon	1149	Double	$1 	"Excludes Thursday, Florida games"
101	810980845	Cuddy120 (2/10)	0	149.58	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
101	810980847	Cuddy120 (4/10)	0	149.58	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
101	810980850	Cuddy120 (7/10)	0	149.58	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
101	810980852	Cuddy120 (9/10)	0	149.58	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
101	812478019	Srekcap (1/10)	0	149.58	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
101	812478020	Srekcap (2/10)	0	149.58	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
101	812478021	Srekcap (3/10)	0	149.58	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
101	812478022	Srekcap (4/10)	0	149.58	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
101	812478023	Srekcap (5/10)	0	149.58	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
101	812478024	Srekcap (6/10)	0	149.58	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
101	812478025	Srekcap (7/10)	0	149.58	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
101	812478026	Srekcap (8/10)	0	149.58	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
101	812478027	Srekcap (9/10)	0	149.58	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
101	812478028	Srekcap (10/10)	0	149.58	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
121	811297470	thedlmatt (1/2)	0	149.4	RB LeSean McCoy WR Kendall Wright WR Rishard Matthews FLEX Todd Gurley II DST Rams  TE Zach Ertz RB David Johnson WR Larry Fitzgerald QB Kirk Cousins	1149	Double	$1 	"Excludes Thursday, Florida games"
122	814318155	Mikeyrich41	0	149.38	WR Kendall Wright QB Derek Carr WR Amari Cooper RB Todd Gurley II DST Rams  TE Zach Ertz FLEX David Johnson WR Larry Fitzgerald RB Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
123	810516860	jj2fast4u (1/10)	0	148.98	WR Kendall Wright FLEX Todd Gurley II WR Cooper Kupp DST Rams  QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
123	810517125	jj2fast4u (2/10)	0	148.98	WR Kendall Wright FLEX Todd Gurley II WR Cooper Kupp DST Rams  QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
123	810517139	jj2fast4u (3/10)	0	148.98	WR Kendall Wright FLEX Todd Gurley II WR Cooper Kupp DST Rams  QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
123	810517150	jj2fast4u (4/10)	0	148.98	WR Kendall Wright FLEX Todd Gurley II WR Cooper Kupp DST Rams  QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
123	810517167	jj2fast4u (5/10)	0	148.98	WR Kendall Wright FLEX Todd Gurley II WR Cooper Kupp DST Rams  QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
123	810517182	jj2fast4u (6/10)	0	148.98	WR Kendall Wright FLEX Todd Gurley II WR Cooper Kupp DST Rams  QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
123	810517351	jj2fast4u (7/10)	0	148.98	WR Kendall Wright FLEX Todd Gurley II WR Cooper Kupp DST Rams  QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
123	810521559	jj2fast4u (8/10)	0	148.98	WR Kendall Wright FLEX Todd Gurley II WR Cooper Kupp DST Rams  QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
123	810521575	jj2fast4u (9/10)	0	148.98	WR Kendall Wright FLEX Todd Gurley II WR Cooper Kupp DST Rams  QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
123	810521595	jj2fast4u (10/10)	0	148.98	WR Kendall Wright FLEX Todd Gurley II WR Cooper Kupp DST Rams  QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
133	810620562	jasongovert (5/6)	0	148.88	FLEX Jordan Howard TE Delanie Walker QB Derek Carr WR Michael Crabtree RB Todd Gurley II DST Rams  WR Larry Fitzgerald RB Carlos Hyde WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
134	811274417	dariothebarber	0	148.78	WR Michael Crabtree RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald FLEX Carlos Hyde WR Kelvin Benjamin	1149	Double	$1 	"Excludes Thursday, Florida games"
135	810620542	jasongovert (3/6)	0	148.6	RB Jordan Howard WR Amari Cooper RB Todd Gurley II DST Rams  TE Zach Ertz FLEX Carlos Hyde WR Doug Baldwin QB Kirk Cousins WR Terrelle Pryor Sr.	1149	Double	$1 	"Excludes Thursday, Florida games"
136	810729581	Dwalsh710 (1/2)	0	147.02	WR DeAndre Hopkins RB Jordan Howard WR Kendall Wright RB Ezekiel Elliott DST Rams  TE Zach Ertz QB Ben Roethlisberger WR Doug Baldwin FLEX Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
136	810729714	Dwalsh710 (2/2)	0	147.02	WR DeAndre Hopkins RB Jordan Howard WR Kendall Wright RB Ezekiel Elliott DST Rams  TE Zach Ertz QB Ben Roethlisberger WR Doug Baldwin FLEX Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
138	812068838	krob4real (1/2)	0	146.98	TE Austin Hooper FLEX Zay Jones WR A.J. Green RB Todd Gurley II DST Rams  QB Carson Wentz WR Larry Fitzgerald RB Le'Veon Bell WR Pierre Garcon	1149	Double	$1 	"Excludes Thursday, Florida games"
139	812149297	vagmachine3000	0	146.88	WR A.J. Green RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde WR Paul Richardson	1149	Double	$1 	"Excludes Thursday, Florida games"
140	810914600	jitzin1 (9/10)	0	146.38	RB Ezekiel Elliott QB Matthew Stafford WR Rishard Matthews DST Rams  WR Sterling Shepard FLEX Matt Forte TE Zach Ertz RB Le'Veon Bell WR Terrelle Pryor Sr.	1149	Double	$1 	"Excludes Thursday, Florida games"
141	811829772	13jp	0	146.24	RB LeSean McCoy QB Aaron Rodgers FLEX Delanie Walker DST Rams  TE Zach Ertz WR Larry Fitzgerald WR Martavis Bryant WR Terrelle Pryor Sr. RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
142	813796980	edantoft	0	146.04	RB LeSean McCoy WR Kendall Wright QB Aaron Rodgers WR Rishard Matthews DST Rams  TE Zach Ertz RB David Johnson FLEX Carlos Hyde WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
143	812711462	churtubise (3/3)	0	145.38	WR Julio Jones WR Kendall Wright RB Ezekiel Elliott TE Jason Witten QB Matthew Stafford RB Ameer Abdullah WR Michael Crabtree DST Rams  FLEX Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
144	810616233	jasongovert (2/6)	0	144.98	RB Jordan Howard WR Amari Cooper RB Todd Gurley II DST Rams  QB Carson Wentz WR Alshon Jeffery WR Larry Fitzgerald FLEX Carlos Hyde TE Jimmy Graham	1149	Double	$1 	"Excludes Thursday, Florida games"
145	795641602	Immaculate11 (2/3)	0	144.74	WR Kendall Wright QB Aaron Rodgers WR Jordy Nelson RB Todd Gurley II DST Rams  TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Paul Richardson	1149	Double	$1 	"Excludes Thursday, Florida games"
146	809530779	Lunesta21	0	144.44	QB Matt Ryan RB LeSean McCoy RB Todd Gurley II FLEX Robby Anderson TE Zach Ertz WR Larry Fitzgerald DST Steelers  WR Pierre Garcon WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
147	811824121	cerebral_hustle	0	144.14	QB Matt Ryan WR Julio Jones RB Marshawn Lynch RB Todd Gurley II WR Cooper Kupp TE Tyler Higbee DST Rams  WR Antonio Brown FLEX Eddie Lacy	1149	Double	$1 	"Excludes Thursday, Florida games"
148	814349504	pjm11 (1/10)	0	143.48	RB LeSean McCoy WR Kendall Wright WR Kenny Britt FLEX Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
148	814349505	pjm11 (2/10)	0	143.48	RB LeSean McCoy WR Kendall Wright WR Kenny Britt FLEX Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
148	814349506	pjm11 (3/10)	0	143.48	RB LeSean McCoy WR Kendall Wright WR Kenny Britt FLEX Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
148	814349507	pjm11 (4/10)	0	143.48	RB LeSean McCoy WR Kendall Wright WR Kenny Britt FLEX Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
148	814349508	pjm11 (5/10)	0	143.48	RB LeSean McCoy WR Kendall Wright WR Kenny Britt FLEX Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
148	814349509	pjm11 (6/10)	0	143.48	RB LeSean McCoy WR Kendall Wright WR Kenny Britt FLEX Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
148	814349510	pjm11 (7/10)	0	143.48	RB LeSean McCoy WR Kendall Wright WR Kenny Britt FLEX Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
148	814349511	pjm11 (8/10)	0	143.48	RB LeSean McCoy WR Kendall Wright WR Kenny Britt FLEX Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
148	814349512	pjm11 (9/10)	0	143.48	RB LeSean McCoy WR Kendall Wright WR Kenny Britt FLEX Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
148	814349513	pjm11 (10/10)	0	143.48	RB LeSean McCoy WR Kendall Wright WR Kenny Britt FLEX Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
158	811737065	beringer21	0	143.44	QB Matt Ryan WR DeAndre Hopkins DST Packers  TE Delanie Walker WR Michael Crabtree RB Todd Gurley II FLEX Zach Ertz RB David Johnson WR Pierre Garcon	1149	Double	$1 	"Excludes Thursday, Florida games"
159	811076895	mikejoconnor (1/10)	0	143.38	WR Kendall Wright WR A.J. Green RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
159	811076901	mikejoconnor (2/10)	0	143.38	WR Kendall Wright WR A.J. Green RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
159	811076903	mikejoconnor (3/10)	0	143.38	WR Kendall Wright WR A.J. Green RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
159	811076906	mikejoconnor (4/10)	0	143.38	WR Kendall Wright WR A.J. Green RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
159	811076909	mikejoconnor (5/10)	0	143.38	WR Kendall Wright WR A.J. Green RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
159	811076913	mikejoconnor (6/10)	0	143.38	WR Kendall Wright WR A.J. Green RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
159	811076917	mikejoconnor (7/10)	0	143.38	WR Kendall Wright WR A.J. Green RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
159	811076920	mikejoconnor (8/10)	0	143.38	WR Kendall Wright WR A.J. Green RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
159	811085023	mikejoconnor (9/10)	0	143.38	WR Kendall Wright WR A.J. Green RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
159	811085027	mikejoconnor (10/10)	0	143.38	WR Kendall Wright WR A.J. Green RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
169	814168603	lmariajones71	0	143.22	WR Mohamed Sanu WR Rishard Matthews FLEX Sterling Shepard TE Zach Ertz DST Eagles  QB Ben Roethlisberger RB Le'Veon Bell WR Antonio Brown RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
170	814107136	rolukoya	0	143.02	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II DST Rams  TE Zach Ertz RB David Johnson WR Larry Fitzgerald QB Brian Hoyer WR Pierre Garcon	1149	Double	$1 	"Excludes Thursday, Florida games"
171	814041400	jhr84	0	142.74	WR Kendall Wright QB Marcus Mariota RB Todd Gurley II DST Rams  TE Zach Ertz RB David Johnson WR Larry Fitzgerald FLEX Pierre Garcon WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
172	810914599	jitzin1 (8/10)	0	142.58	QB Matthew Stafford WR Rishard Matthews FLEX Frank Gore RB Todd Gurley II DST Rams  TE Zach Ertz RB Le'Veon Bell WR Doug Baldwin WR Terrelle Pryor Sr.	1149	Double	$1 	"Excludes Thursday, Florida games"
173	814027438	Jsamm422 (1/2)	0	142.56	RB LeSean McCoy FLEX Lamar Miller WR Kendall Wright WR Rishard Matthews WR Amari Cooper DST Rams  TE Zach Ertz QB Carson Palmer RB David Johnson	1149	Double	$1 	"Excludes Thursday, Florida games"
174	809763455	SlowQueen (2/10)	0	142.18	WR Rishard Matthews DST Rams  WR Sterling Shepard QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
174	809763458	SlowQueen (5/10)	0	142.18	WR Rishard Matthews DST Rams  WR Sterling Shepard QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
174	809763461	SlowQueen (8/10)	0	142.18	WR Rishard Matthews DST Rams  WR Sterling Shepard QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
177	796839231	clarkgriswold (3/3)	0	141.88	WR Marvin Jones Jr. WR Rishard Matthews DST Rams  QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
178	809732797	Kingjames124	0	141.68	FLEX Cole Beasley QB Carson Wentz RB Darren Sproles WR Alshon Jeffery TE Zach Ertz DST Eagles  RB Le'Veon Bell WR Antonio Brown WR Pierre Garcon	1149	Double	$1 	"Excludes Thursday, Florida games"
179	799381113	mlgilber	0	141.58	WR Julio Jones WR Kendall Wright RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
179	809118827	mtray1911	0	141.58	WR Julio Jones WR Kendall Wright RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
179	810940426	The-Vigilantes (1/10)	0	141.58	WR Julio Jones WR Kendall Wright RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
179	810940427	The-Vigilantes (2/10)	0	141.58	WR Julio Jones WR Kendall Wright RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
179	810940428	The-Vigilantes (3/10)	0	141.58	WR Julio Jones WR Kendall Wright RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
179	810940429	The-Vigilantes (4/10)	0	141.58	WR Julio Jones WR Kendall Wright RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
179	810940430	The-Vigilantes (5/10)	0	141.58	WR Julio Jones WR Kendall Wright RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
179	810940431	The-Vigilantes (6/10)	0	141.58	WR Julio Jones WR Kendall Wright RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
179	810940432	The-Vigilantes (7/10)	0	141.58	WR Julio Jones WR Kendall Wright RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
179	810940433	The-Vigilantes (8/10)	0	141.58	WR Julio Jones WR Kendall Wright RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
179	810940434	The-Vigilantes (9/10)	0	141.58	WR Julio Jones WR Kendall Wright RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
179	810940435	The-Vigilantes (10/10)	0	141.58	WR Julio Jones WR Kendall Wright RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
179	811032979	Jal0108	0	141.58	WR Julio Jones WR Kendall Wright RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
