"fpts","ha","cond","l5g_avg_fpts","l5g_avg_trg","l5g_avg_recy","l5g_avg_rec","l5g_pct_recyb","l5g_oppdef_ptsa","l5g_oppdef_rya","l5g_oppdef_pya","l5g_oppdef_fumforc","l5g_oppdef_sacksforc"
30.2,1,"1",12.2,9.8,132,8,0,22.6,75.2,154,1.2,2.8
9.1,0,"1",14.16,10,41,5,0.2,22.2,152.6,193.4,1.4,1.6
18,0,"1",12.8,8.5,80,4,0.25,22.4,105.2,195.2,0.2,1.8
7.7,1,"1",8.525,4.25,7,1,0,10.25,75.5,131.75,1,1.5
25.3,1,"1",9.325,4.25,123,10,0,25.4,156.8,165.2,0.6,1.2
19,0,"1",12.52,6.6,80,5,0.2,20.8,117.4,207,0.8,1.6
19.4,1,"1",12.1,8,61,6,0.25,18.8,105.6,172.8,1.2,2.2
12.3,0,"1",11.175,6.75,73,5,0,27.6,151.2,200,0.2,1.2
23,1,"1",12.325,8,80,3,0,22.75,98.75,263.75,1.25,3.5
8.8,0,"1",17.25,7.5,58,4,0,24.75,149.5,217,1.25,1.75
9.3,1,"1",15.56,7.8,53,4,0,19,174,199.25,1,2.25
11.8,1,"1",12.08,7.6,58,6,0,22.2,129.6,190.2,1.6,2.8
26.6,0,"1",11.98,7.6,116,6,0,24.4,117.8,251.2,0.8,1.8
17.1,0,"1",12.14,7.4,61,5,0.2,12.8,85,188.4,0.4,3
17.4,1,"1",13.7,7.6,84,9,0.2,16.8,81.2,171.8,0.4,2.4
22,1,"1",12.22,7.2,120,8,0,24.5,104.25,322,1.5,2
12.8,0,"1",11.92,8.8,28,4,0.2,18.2,98,192.8,0.4,3
17.4,1,"1",13.56,8.8,54,6,0.2,21.25,98.75,225.5,1.5,2
10.6,0,"1",15.55,8.75,56,5,0.25,29,132.25,270.75,0.75,1.5
8.7,1,"1",15.7,8.5,37,5,0.25,19.6,98.6,203.4,0.8,2.2
17.9,1,"1",12.375,6.75,59,6,0,15.5,63.75,234.25,1,2.25
14.9,0,"1",8.14,7.2,89,6,0,11.6,100.4,152.2,0.4,2.2
13.7,1,"1",9.38,7.6,97,5,0,23.8,169.6,152.8,0.8,2.6
9.6,0,"1",17.14,8,46,5,0.2,9.2,74.2,145.8,1,3.6
8.1,0,"1",17.46,9,41,4,0.2,22.25,148.25,200.25,0.75,1.25
14.7,1,"1",9.575,9,37,6,0,21.2,114.2,235.6,0.2,1
7.5,1,"1",8.825,9.75,55,4,0,30.75,173.75,174,0.75,3.25
9.8,0,"1",8.3,8,38,6,0,25.5,139.25,260.5,0.25,0.75
16.5,0,"1",8.725,8.75,65,4,0,23,202.75,118.75,0.5,1
10.1,1,"1",12.125,9.25,51,5,0,24.2,118.8,228.6,1.2,1.2
8.5,1,"1",11.72,9.8,45,4,0,17.6,93.4,235.4,1.4,2.2
14.4,0,"1",7.7,3.6,44,4,0,24.8,147.8,228.4,0.8,2.2
12.7,0,"1",7.425,4,57,7,0,15.25,90,241.25,1.5,1.5
11.4,0,"1",7.3,4.2,34,2,0,20.5,134,181,0.75,1.25
13.5,1,"1",6.44,3.4,35,4,0,26.8,139.2,227,1,2
14.4,0,"1",6.3,4.25,68,7,0,17.6,73.8,257.4,0.4,2.8
14.3,1,"1",21.78,11.6,63,8,0.6,11,43.6,203.4,1.2,2
10.4,0,"1",19.94,11.6,64,5,0.4,15.5,82.5,162.75,1,2
7.1,1,"1",19.4,11.2,51,3,0.4,13.4,97.6,166.8,0.8,2.8
29.6,1,"1",9.175,7.75,156,6,0,26.6,149.6,278.4,0.8,1.2
8.3,1,"1",11.875,6,53,3,0.25,13.6,85,172.4,0.4,3.8
14.6,1,"1",12.175,5,46,4,0.25,23,174.8,176.8,1.8,2.8
15.5,1,"-1",14.6,6,65,3,0.25,27,180,220.8,0.8,1.4
10.1,0,"-1",14.78,5.6,61,4,0.2,27,104.6,269.2,0.6,1.6
27.1,0,"1",10.88,5.6,131,11,0,13.6,66.8,189.2,1.2,3.2
7.3,1,"1",9.275,6.75,33,4,0,32,147.5,220.75,0.25,1.25
23.8,0,"1",10.65,8.25,118,10,0,19.2,64.6,180.6,0.6,2.8
11.4,0,"1",14.375,11,64,5,0.25,28,101.25,282.25,0.25,2.25
17.1,1,"1",14.8,11,61,5,0.25,20.25,146.25,189,1.25,2.25
15.9,0,"1",14.9,9.25,89,7,0.25,11.8,80.2,146.4,0.4,5.4
14,1,"1",15.1,9.6,80,6,0.2,17.6,96.2,201,0.6,2.8
17.1,1,"1",16.44,9.8,81,7,0.2,20.5,89.25,219,0.5,3.5
23.2,0,"1",15.1,8,92,8,0,21,92.75,174.5,0.75,3.25
13.1,0,"1",17.46,8.8,61,7,0,18,127.4,202.2,0.8,2
13.5,0,"1",16.66,9.6,35,4,0,20.2,152.2,204,1,3
29.2,1,"1",16.18,8.6,132,7,0,19.6,106,196,1,2.2
24.3,0,"1",19.22,9.2,93,9,0.2,9,89.6,212.4,1.4,4
8.2,0,"1",10.54,5.6,32,5,0.2,16.25,92.75,155.25,1.25,3.75
30.7,0,"1",10.2,7,107,11,0,27.25,171.5,198.75,0.75,2.25
20.9,1,"1",17.0333333333333,9.33333333333333,49,4,0.33,18.4,125,239,1.2,4.8
10.5,1,"1",15.3,8.4,45,6,0.2,22.6,75.2,154,1.2,2.8
12.7,0,"1",15.275,7,77,5,0.25,22.4,105.2,195.2,0.2,1.8
23.9,0,"1",16.675,7.5,119,3,0.25,22.4,95.2,209.8,1,2.8
12.8,1,"1",18.575,7.25,68,6,0.5,10.25,75.5,131.75,1,1.5
18.6,1,"1",19.75,8.25,76,5,0.5,25.4,156.8,165.2,0.6,1.2
29.8,0,"1",19.52,8.2,118,9,0.4,20.8,117.4,207,0.8,1.6
16.5,1,"1",19.56,9.6,55,5,0.4,29.5,108.5,256.75,0,1.25
16.3,1,"1",20.32,10,83,9,0.4,22.8,129.6,180.2,0.8,2.2
15.4,0,"1",18.8,11,74,8,0.2,20,89.6,212.2,0.6,0.8
14.5,0,"1",19.32,10.8,85,6,0.2,21.75,148,212.5,1.75,2
10.9,1,"1",18.5,10.8,59,5,0.2,21.4,166.6,207,0.4,2
27.2,1,"1",14.72,9.6,122,6,0,26,154.6,185,1.2,3
15.5,1,"1",11.5,8,55,4,0,29.4,141.6,236.6,0.2,0.8
14.9,1,"1",13.5,6.5,89,6,0,29.5,143.5,291.75,1,2
16.4,0,"1",13.9666666666667,8.33333333333333,91,7,0,32,128.5,252.5,0.25,1
8.8,0,"1",14.575,10,48,4,0,26.6,106,282.4,0.2,2
18.8,0,"1",9.4,4.4,78,5,0,21.75,99,231.5,0.75,1.75
12.3,1,"1",11.28,4.4,73,5,0,27,113,248.5,1,2
21.4,1,"1",9.9,5.25,88,6,0,19.75,138.5,181.5,1.25,4
9.5,0,"1",14.25,6.5,45,5,0,23,112,206.8,0.4,2
10,1,"1",11.925,6.5,60,4,0,25.8,127,197,2,2.8
18.8,1,"1",11.35,5.5,58,7,0,21.2,131.6,215.2,1,2.8
17.8,0,"1",14.925,7,88,3,0,16.4,92,204.4,0.8,2.4
11.8,0,"-1",15.5,6.6,58,6,0,23.6,127.8,233.8,0.6,2.2
11.1,1,"1",13.58,7.2,51,6,0,16.4,97.4,218.2,0.8,1
12.5,0,"1",7.36666666666667,4,65,6,0,29.2,128.6,224,0.8,2.6
9.1,0,"1",10.6,6.33333333333333,51,4,0,18.5,134.25,177.25,0.75,2.25
10.4,1,"1",8.375,5.25,64,5,0,17.75,139.25,129.25,0.25,2
13.3,1,"1",5.45,2,33,4,0,20.5,113.25,224.5,0,2
12.6,0,"1",9.15,4,76,5,0,24.75,95.5,220.5,0.75,3.5
12,0,"1",12.95,6.5,60,6,0,16,90,153.75,0.5,2.25
12.5,0,"1",6.95,2.5,75,5,0,29.4,118.8,323,0.4,2.8
23.2,0,"1",5.3,2.8,102,4,0,14.6,135.8,183.2,1,1.6
11.2,0,"1",5.15,2.5,92,2,0,26.6,106,282.4,0.2,2
10.7,1,"1",10.75,2.5,27,2,0,15.8,132.2,175.8,0.8,4.2
7.5,1,"1",9.4,2.66666666666667,55,2,0,29.2,111.6,311.2,1,3.2
7.5,0,"1",5.825,2.25,35,4,0,29.4,131,262,0.8,2
9.1,0,"1",5.84,4.4,61,3,0,23.2,79.4,171.2,1.6,1.6
9,0,"1",6.94,4.8,58,3,0,22.25,101.75,216.25,0.5,2.25
8.1,1,"-1",5.94,4.6,61,2,0,23.4,129.4,218,1.4,2.4
28.1,0,"1",7.375,7.5,166,3,0,23,106.8,236.4,0.6,2
20.9,1,"1",11.6,6.25,100,8,0.25,27,83.75,193,0.75,2.5
18.6,0,"1",14.425,7.75,96,7,0.25,21,128.75,213.75,0.5,1.75
34.4,1,"1",15.38,8.2,168,8,0.2,20,130,269.75,0.5,1.5
19.5,0,"1",16.64,9,95,4,0.2,23.8,106,235,0.4,1.6
14.4,1,"1",19.68,10.2,44,4,0.2,16.4,101,221.6,1,3.8
27.3,0,"1",18.38,9.4,143,9,0.2,21.8,124.4,255.8,1,3.8
13.4,1,"1",20.12,9.6,94,4,0.4,24.6,130.2,174.2,1,2.4
28.3,0,"1",21.8,10.2,103,9,0.4,25.6,130.6,240.4,0.4,2.2
7.8,1,"1",17.7,10.6666666666667,32,3,0,19.8,76,187,1.4,3
8.5,1,"1",15.4333333333333,10.3333333333333,65,3,0,25.75,161,181.5,0.25,1
8.1,1,"1",9.35,7.25,51,3,0,28.25,84.5,220.5,0.5,1.5
13.8,0,"1",9.1,6.8,88,5,0,26.75,163,209,0.75,1.25
12.2,1,"-1",8.74,5.8,32,3,0,21.25,92.5,173.5,0.5,2
16.4,0,"1",9.62,5.6,64,4,0,19.8,98.6,144,0.8,2.8
21.2,1,"1",11.2,6.2,122,6,0,17.25,86.75,201.5,0.75,2
7.1,0,"1",14.34,6.4,32,4,0.2,32.4,176.8,208.6,0.4,1.4
9.7,0,"1",14.14,7.4,47,5,0.2,21.4,151.4,176.6,1.6,4.2
20.1,0,"1",11.8,8.4,85,6,0.2,29.4,147.2,165,0.6,2.4
27,0,"1",9.125,6.75,150,9,0,15.75,111,200.75,1,3.75
8.2,1,"1",11.4,9,52,3,0.25,23.5,147,190.5,0.25,0.75
11.9,0,"1",12.825,8.25,39,2,0.25,24.25,139.25,189.75,0.5,1.75
28.7,0,"1",5.38,3,148,4,0,22.8,146,189.6,1,1.2
9.9,1,"1",11.12,3.8,15,1,0.2,30,162.75,239.75,0.5,1.25
23.1,1,"-1",5.23333333333333,4,105,4,0,21.75,124.25,199,1,2.5
14.8,0,"1",9.7,5.5,38,5,0.25,19.8,89.4,251,1.2,1.8
7.9,0,"1",10.1,6.8,49,3,0.2,19,91.5,186.75,1,3.25
31.3,1,"1",5.8,3.25,129,3,0,26.4,118,268.4,0.2,2.8
16.5,1,"1",13.3,3.5,75,3,0.25,24.8,149.6,259.4,1,2
9,0,"1",5.66,2.6,47,4,0,20.5,73.5,312.25,1.25,2.25
24.3,0,"1",6.025,3.75,103,5,0,13.6,78.4,207.8,0.4,3.8
9.7,1,"1",10.725,4,57,4,0.25,17.4,137.4,226.8,0.6,2.6
12.2,0,"1",11.2,3.75,72,5,0.25,30,131.2,268.2,0.6,1.6
13.2,1,"1",12.95,5.75,32,4,0.25,27,145.8,247.4,0.6,1
17.6,1,"1",13,5.4,98,8,0.2,21,75.75,222.25,1,3.75
30.2,0,"1",11.66,6.2,162,5,0,25.25,83.25,260.5,0.25,2.5
11.7,0,"-1",14.38,5.8,67,5,0.2,31.2,117,270.6,0.8,2.6
12.8,1,"1",15.6,6,68,6,0.2,26.2,106.6,313.6,0.2,1
13.2,0,"1",15.52,6.8,82,5,0.2,21.6,115,232.2,0.8,2.6
8.8,0,"1",8.56666666666667,3.66666666666667,58,3,0,18.25,92,243,0.5,2.5
10.4,0,"1",11.5,5.66666666666667,74,3,0,26.25,107.25,202,0,1.25
13.2,1,"1",6.45,4.5,52,2,0,20.75,127,225,0,1.25
12.9,1,"1",5.36,4.4,49,2,0,22,102.75,313.25,1.25,1.5
24,1,"1",8.42,3.8,100,5,0,18,107.6,245.4,1,3.2
12.7,0,"1",7.325,3.25,47,2,0,27.8,88.4,271.2,1,2
7.3,0,"-1",10.5,3.75,33,4,0,16.75,80.5,200.75,0.25,1.75
16.2,1,"1",11.525,5.25,72,3,0,32,188,305.75,0.5,1.5
21.7,1,"1",8.48,4.8,97,6,0,27.75,90.5,208.25,0.75,2.5
12.2,0,"1",12.4,6,52,1,0,22.25,153,209.75,0.25,1.5
12.5,0,"1",12.3,6,35,3,0,22.2,153.2,193.4,0,1.6
14.1,1,"1",13.34,5.8,41,4,0,11.2,62.6,216,1,2.6
21.5,0,"1",6.13333333333333,5.33333333333333,75,8,0,21.2,141,202.8,0.6,2.4
13.5,1,"1",13.26,8.6,45,3,0.2,14.6,109,221.8,0.8,3
8,0,"1",5.7,4,60,2,0,11.4,74.2,195,1,3.4
8.5,1,"1",10.1,7,45,4,0,29,114.75,249.75,1,2.5
10.5,0,"1",5.25,3.25,65,4,0,25.2,116.8,201,0.8,3.4
30.5,0,"1",6.74,4.6,160,12,0,10.25,107.25,178.25,0.5,3.25
21.7,1,"1",12.44,7.2,97,6,0.2,15.5,62,222.75,0.5,1.25
14.7,0,"1",16.44,9,77,7,0.2,19.5,74.75,261,0.75,2.75
18.5,0,"1",12.325,9.25,65,6,0,27.75,118.75,278.5,0.75,2.75
15.7,1,"1",8.375,6.25,47,5,0,13.25,69,213,1.75,2.25
8.3,1,"1",10.725,6.75,32,3,0,21.8,103,197.6,1.6,2.6
16.9,0,"1",10.24,6.4,69,4,0,16.4,120.6,158.4,1,2.2
13.8,1,"1",13.025,6.5,98,4,0,18.5,84.5,206,0.5,2.75
24,1,"1",11.84,6.6,70,5,0,28.2,134,201.4,0.6,0.8
8.7,0,"1",15.48,6.2,47,4,0,28.75,73,226.25,1.25,2.25
18.5,1,"1",11.7,6,85,4,0,18.8,62.2,221.2,0.2,1.6
10.9,0,"1",14.28,6.4,79,3,0,20.6,92,212.2,0.6,1.2
22.3,0,"1",13.7,5.6,93,7,0,25.8,163.6,250,0.6,1.4
29.6,0,"1",13.24,6,146,6,0,27.2,143,189.8,0.4,1.6
8.2,0,"1",9.64,4.6,29,4,0,18.6,217.4,133.8,0.4,2.6
11.7,0,"1",6.54,4.4,67,5,0,11.5,102.75,171,1,3.25
8.6,1,"1",7.925,4.75,46,4,0,29,153.25,249,0.25,3
14.6,1,"1",8.6,5,73,7,0,17.2,112.4,244,0.8,2.2
9.4,0,"1",10.775,6,54,4,0,21.6,117.6,220,0.4,1
14.2,0,"1",9.075,5.5,42,4,0,28,169.2,197.4,1.2,1.2
7.3,0,"1",6.7,4.75,33,4,0,25,91.25,227.75,0.5,2.25
10.7,1,"1",8.525,5,57,5,0,14.4,82.4,212.8,0,2
20.9,0,"1",8.96,6,79,7,0,23,148,252.6,0,1.6
8.4,1,"1",8.7,6,54,3,0,23,116.6,221,0.2,1.2
11.2,0,"1",8.5,3,52,6,0,14.25,72.5,212,2,2.75
12,1,"1",9.86,4.4,70,5,0,18.6,116.8,188.6,0.2,2.2
7.7,0,"1",7.475,5,47,3,0,23.75,122.5,249.75,0.75,1.75
17.4,1,"1",7.58,4.4,74,4,0,21,138.8,273.6,1,1.2
11.4,1,"1",8,3.75,54,6,0,27,109.5,240,1,1.75
7.3,0,"1",6.3,5,33,4,0,24.25,124.25,226.5,0.5,3.5
12.1,0,"1",6.8,3.6,51,1,0,21.4,110.4,260,0.8,3
12.1,0,"1",6.72,2.8,26,3,0,21.4,149.4,198.4,0.8,3.2
12.5,1,"1",6.22,3,35,3,0,23.75,145,174.75,0.25,2.75
11.5,0,"1",8.125,3.25,35,2,0,13,63.6,195,1.2,3.8
10,1,"1",11,3.5,60,4,0,18.8,87,184.8,1.4,3.6
7.8,0,"1",8.98,4.2,48,3,0,18,96,224.6,1.2,3.6
9.8,1,"-1",7.4,4.75,58,4,0,13.25,85,182.5,1,3.5
7.7,0,"1",5.14,3,7,1,0,29,142.8,235.8,0.4,2.2
17.1,1,"1",5.25,2.25,66,2,0,19.8,130,179.4,0.4,3.6
8.9,0,"1",7.62,2.2,42,4,0,17.2,129.4,214,0.4,2.6
7.3,1,"1",8.96,3,33,4,0,9,100.25,166.5,0.5,1.75
13.1,1,"1",11.88,8.8,71,6,0,22.25,96.75,184.75,1,2
14.7,1,"1",11.66,8.2,47,4,0,24.25,158.75,181.5,0,1.75
7.9,0,"1",10.66,6.8,9,1,0,14.75,111,298.75,0.75,2.75
10.2,0,"1",8.125,4.5,48,5,0,30.2,114.8,292.8,1,1.8
13.8,1,"1",9.45,5.75,78,6,0,20.75,96.25,288.75,1.25,2
8.9,0,"1",9.225,7,39,5,0,27,102.2,278.8,0.2,1.6
11.9,0,"1",11.72,7.6,69,5,0,16.2,107.8,194.6,1.6,2.8
18.8,1,"1",13.48,8.4,98,9,0,18,104.8,226,1,2.6
9.9,0,"1",13.675,9.25,69,3,0,22.4,124.4,191.2,1,3.6
14.8,1,"1",13.5,8.25,78,7,0,33.75,163,239,0.75,0.75
17,1,"1",13.85,8.5,80,9,0,28.5,125,291,0.75,2.25
25.3,0,"1",15.125,9.5,103,6,0,28.5,99,269.25,0.75,3
13.7,0,"1",16.75,8.25,77,6,0.25,32.25,131.75,270,0.5,2
30,1,"1",14.9,8.4,150,12,0.2,16.6,79.8,183.8,0.2,3
10,1,"1",15.78,9.6,50,5,0.4,27.2,125,257.6,0,1.6
18.8,0,"1",10.72,6.4,68,6,0,29.8,107.2,232.8,0.2,3
8.3,1,"1",13.26,7.2,53,3,0,26,122.4,275.4,1,2
9.4,0,"1",13.925,5.75,53,4,0,22.8,88.4,265.6,1,3.2
11,1,"1",9.525,5.5,70,4,0,26.2,115.2,250,0.8,2.4
29.2,0,"1",8.125,6.5,132,7,0,19,108.25,283.25,0.75,2
11.3,0,"1",14.6666666666667,7.66666666666667,73,4,0.33,23.5,142.75,194.75,1.75,2.75
9.9,1,"1",14.7666666666667,6.66666666666667,9,2,0.33,21.2,108.6,198.8,0.8,3.2
7.4,1,"1",14.15,6.5,34,4,0.25,25.25,162.25,239,0,0.25
14.6,1,"1",10.225,6.75,46,4,0,23.8,82.2,281.6,0.8,1.4
19.9,1,"1",9.7,4.25,84,4,0.25,23.75,104.25,221.5,0.25,2.25
8.4,0,"1",11.74,4.4,64,2,0.2,27.8,90,246.8,0.8,2.4
8.8,1,"1",12.74,4.8,8,2,0.2,24,96.6,215.2,0.4,2.2
9.2,0,"1",14.12,5.2,52,4,0.2,27,122.25,271.5,0.25,2.5
11.3,0,"1",5.45,2,53,6,0,17.2,96.8,245,0.6,2.6
15.5,1,"1",7.4,3.66666666666667,55,4,0,9.5,110.25,158.75,0.75,4.25
21.1,0,"1",9.425,5,131,5,0,23.75,89.75,205,0.5,1.5
17.2,0,"1",11.28,5.4,91,7,0,24,128.8,254.4,0.8,1.2
13.7,0,"1",13.64,6.4,47,3,0,22.4,79,237.8,2,3.2
8.2,1,"1",14.58,6.8,31,4,0,23.8,159.4,176.4,0.6,2.2
13.2,0,"1",13.38,6.4,42,3,0,17.75,98.5,187,0.75,3.5
15.1,1,"1",13.075,6.75,63,3,0,18.6,101.6,249.8,0.2,3.6
10.2,0,"1",9.875,5.75,52,4,0,36.2,141.4,218.2,0.8,2.8
18.9,1,"1",9.125,7.25,99,7,0,27.6,121,244.2,0.6,2
25.1,0,"1",11.08,8,111,5,0,20.4,125.2,195.6,0.2,3
21.3,1,"1",10.9,8.5,86,6,0.25,34.5,101.75,291.5,0.25,1.75
17.1,1,"1",16.225,9.5,61,5,0.25,20.8,131.8,206.6,0.6,1.8
11,0,"1",19.65,10,60,5,0.25,23.75,83.75,309.25,0.25,1.5
13,1,"1",18,9,80,5,0.25,20.5,97.5,208.75,0.5,3.5
23.4,0,"1",15.6,8,114,7,0,24.4,100.6,239.6,1.6,3
21.2,1,"1",17.16,8,78,7,0.2,20.5,126,202.25,0.5,0.75
28.8,0,"1",17.14,8.4,158,10,0.2,18.6,108.8,203,0.6,2.6
27.9,1,"1",19.48,9.6,126,6,0.4,24,107,232.5,0.75,2.25
12.6,0,"1",22.86,10,71,5,0.6,25.6,136,248.8,1.2,2
18.8,0,"1",22.78,9.4,78,5,0.6,19.4,130.4,240.4,0.8,1.8
17.4,1,"1",21.86,9,93,6,0.4,15.4,101.6,161.2,1.4,2.8
12,1,"1",20.84,10.4,60,6,0.6,15,98.75,174.75,0.75,1.75
7.7,0,"1",19.52,10.8,58,3,0.4,20.6,126,165,0.4,1.8
12.7,0,"1",11.125,8.5,27,4,0,11.4,86,132,0.8,1.6
27.9,1,"1",11.45,9.5,125,5,0,22.8,132,176.8,0.2,2.4
7.5,0,"1",15.075,9.25,35,4,0.25,23,104.2,220.8,0.8,2.2
16.5,0,"1",13.95,9.75,62,4,0.25,17.8,100.2,198.4,0.8,2.6
14.8,1,"1",16.15,10.5,88,6,0.25,22.5,163.5,191,1.25,2.25
10,0,"1",15.88,11,55,4,0.2,25.2,134,229.8,1,2
28.4,0,"1",9.74,9.6,94,7,0,16,126.6,189.8,0.4,1.8
14.7,1,"1",13.92,9.2,87,6,0,20.8,173.2,194.8,1,2.2
9.2,0,"1",12.4,11.2,52,4,0.2,19,121.5,251.25,0.75,2.25
15.4,1,"1",11.275,10.5,84,7,0.25,27.4,127.2,234.2,0,1.4
14.6,0,"1",12.825,10.75,46,4,0.25,23,114.25,235.5,1,3.25
13.4,1,"1",11.175,9.75,74,6,0,18.5,134.5,225.5,1.25,1.75
7.4,0,"1",13.15,12.25,34,4,0,19.4,154.2,208.6,1.2,2
11.5,0,"1",12.7,11.25,55,6,0,11.75,39.5,160,1,3.75
12,1,"1",12.46,11,60,6,0,19.8,138,149.8,0.8,2.2
25,1,"1",11.78,9.6,100,12,0,15.4,119.4,177.2,0.6,2.8
7.9,0,"1",13.86,11.4,39,4,0,28,96,231.6,1,1.6
13,0,"1",12.76,9.6,53,7,0,23,90.4,232.8,1.4,2.6
7.3,1,"1",13.88,10.8,37,3,0,25.6,131.4,284.8,0.8,2.6
7.3,0,"1",10.72,7.8,33,4,0,16.6,162.8,139,1,1.8
18.6,0,"1",9.66,7.2,96,9,0,21.8,150.8,217.2,0.8,3.6
18.4,1,"1",10.85,8.25,64,6,0,19,68.4,258.8,0.4,3
12.2,0,"1",12.575,8.5,62,6,0,20.5,81.25,265,0.25,1.5
7.5,0,"1",10.8,7.5,35,4,0,23,112.6,314.8,0.6,1
15.3,0,"1",7.66,7.6,53,4,0,22,117.2,220.2,1,2.8
24.1,1,"1",9.52,8.4,71,5,0,10.6,58.4,209.2,0.4,2.8
11.9,1,"1",11.9,8.4,79,4,0,25.4,126.2,281.4,0.6,1.6
30.6,1,"1",17.24,10,106,5,0.2,18.2,94.6,172.2,0.8,2.6
8.4,1,"1",18.1,9.8,29,4,0.2,29.8,96.2,262.6,1.4,1.2
8,0,"1",14.78,8.8,40,4,0.2,18.25,139.25,166.5,0,2.25
7.9,0,"-1",12.975,8,29,5,0.25,12.5,60.25,235.25,1.25,2.5
16,1,"1",13.725,9.25,80,8,0.25,21,127,144.25,1.5,1.25
29.1,1,"1",10.075,10.5,111,9,0,16.6,105.8,180.8,0.4,1.6
16.7,1,"1",14.7,10.5,67,4,0.25,19.2,178.6,195.2,1.6,2.2
35.3,0,"1",15.1,9.8,144,12,0.2,23.2,32.2,259.2,1.8,1.2
36.3,0,"1",12.96,8.8,133,8,0,34,159.5,257.5,0.5,1.75
11.8,1,"1",9.25,4.5,48,7,0,27,121.2,241.2,0.8,2.4
14.4,1,"1",17.675,7,61,8,0.25,23.6,173,167.6,1,0.6
9.1,0,"1",20.9,8.75,51,4,0.25,23.5,108.5,217.5,0.5,3.25
20,1,"1",20.625,8.5,64,7,0.25,31.25,205.75,225.75,1,0.25
8.8,0,"1",10.58,6.8,38,5,0,16.2,80.2,221,0.8,1.8
21.8,0,"1",9.46,5.6,88,7,0,15,94.4,201.4,0.2,2.6
13.2,1,"1",7.34,5.8,82,5,0,21.2,132.2,203.6,1,1.8
11,0,"-1",9.5,7.2,60,5,0,24.8,122.4,276.6,1,1.6
17.7,1,"1",9.94,8.4,77,4,0,20.6,125.4,230.8,0.6,2.8
11.7,1,"1",7.18,4.6,37,2,0,19.5,92.5,234.75,0.75,2.5
14,1,"1",7.525,4.25,72,6,0,21,116.5,222,0.75,2.25
11.7,0,"1",9.925,4.75,67,5,0,15.25,80.25,210.75,0.75,3.75
8.1,0,"1",12.85,6.75,61,2,0,21.75,151.25,199.75,0.75,2.5
14.8,0,"1",7.175,6.25,48,4,0,16,96.6,251,1.2,1.8
13.3,1,"1",7.95,5,43,3,0,33.6,203.2,208,1.4,1.6
17.4,1,"1",6.4,3.4,64,5,0,12.8,98.6,206.2,1,3.6
20.5,0,"1",5.52,3.6,70,6,0,21.8,114.4,231.8,1,2.2
30,0,"1",9.62,4.6,110,4,0,26.5,148.75,167.5,1.25,3.25
18.1,1,"1",15.24,5.2,33,4,0.2,32.2,187.8,154,0.6,2.2
23.1,0,"1",15.38,4.8,101,5,0.2,27.6,122.4,214.4,0.4,3.4
31.3,0,"1",19.5,5.8,92,8,0.4,25.8,110.2,213.2,0.8,1.6
9.8,1,"1",24.6,7,63,2,0.4,13.2,85,182.4,0,1.4
21.6,1,"1",7.225,4.5,66,3,0,23,94.75,248,1,1.75
10.9,0,"1",10.25,4.5,69,4,0,20,63.25,259,0.25,3.5
9.5,1,"1",11.625,5.25,45,5,0,10.75,97.25,152.5,1,3.25
37.7,0,"1",11.1,6.25,117,5,0,17.8,131.2,197.4,0.8,3.6
12.3,1,"1",19.925,7.5,83,4,0.25,20.4,91,290,0.4,1
24.7,0,"1",14.58,8.2,107,5,0.2,28.4,94.6,252.4,0.6,1.8
7.6,0,"1",17.34,7.6,17,2,0.4,20.4,125.4,169.2,0.4,2.6
16.2,0,"1",14.14,9.2,82,8,0.2,28.2,97.4,265.8,1.2,1.2
13.8,1,"1",14.45,10.5,58,2,0,23,101,247.25,0.5,3.5
12,0,"1",13.85,9,70,5,0,21.5,175.75,161,0.5,0.75
52.5,0,"1",10.75,7,265,11,0,18.6,125.8,151,0.4,1.6
10.8,1,"1",19.825,7.75,58,5,0.25,12.6,101,178.8,0.2,2
9.5,1,"1",22.275,8.25,45,5,0.25,26.2,111,253.2,0.6,3.6
17.1,0,"1",19.72,8.8,91,2,0.2,11.25,123.5,213.5,0.5,2.75
15.7,1,"-1",20.38,9.2,67,3,0.2,12.8,98.4,180,1.4,4.6
17.4,1,"1",21.12,9,64,5,0.2,17.6,135,219.4,0.6,1.2
30.5,0,"1",14.1,7.4,145,7,0,9.4,72.4,175,0.6,5.4
14.8,1,"1",5.2,6.5,98,5,0,14.6,70.6,210.6,0.4,2.4
27.8,0,"1",7.975,6.5,138,5,0,26.8,144.4,239.2,0.4,1.4
34.5,1,"1",14.5,6.5,165,9,0.25,29,137.5,238,0.75,2
10.5,0,"1",19.825,7.75,65,4,0.5,31.25,124.25,232.5,0.75,1.25
8,1,"1",21.9,8.75,40,4,0.5,20.5,111,194,1.25,2.75
9.1,0,"1",16.94,8.4,51,4,0.4,30.4,118.8,233.6,0.8,2
21.9,1,"1",13.2,8.6,79,2,0.2,18.25,128.5,160.5,0.25,3.25
7.6,0,"1",10.68,6.8,36,4,0,24.6,123.6,231.2,0.6,3.2
13.3,1,"-1",10.1,7.6,43,3,0,20.4,104,208,0.4,3.6
22.9,1,"1",15.8,5.25,89,8,0,22.6,107.4,255,0.6,3
21.6,0,"1",18.6,6.25,116,7,0,19.75,98.25,216.75,1,2.5
8.1,1,"1",21.625,7.5,41,4,0.25,22.25,79.5,248.75,1.25,4
