"fpts","ha","cond","l5g_avg_fpts","l5g_avg_trg","l5g_pct_pyb","l5g_avg_tdr","l5g_avg_ra","l5g_avg_ry","l5g_avg_recy","l5g_avg_rec","l5g_pct_recyb","l5g_avg_tdrec","l5g_oppdef_ptsa","l5g_oppdef_rya","l5g_oppdef_pya","l5g_oppdef_fumforc","l5g_oppdef_sacksforc"
7.5,0,"-1",11.82,5,0,0,0,0,45,3,0,0,17.75,95.75,167.25,0,1.75
15.6,1,"1",5.42,3.4,0,0,0,0,46,5,0,1,26.2,123.4,238.8,1,2.8
16,0,"1",5.525,3.75,0,0,0,0,70,3,0,1,14.5,92,192.5,1,3.5
9.7,1,"1",8.35,5,0,0,0,0,17,2,0,1,23.75,126.5,177.5,0.5,3.25
24.6,1,"1",8.75,4.5,0,0,0,0,76,5,0,2,26.2,135,250.2,1,2.2
20,1,"1",10.525,4,0,0,0.25,4,70,7,0,1,20.4,94.4,221.4,0.2,2
8.7,0,"1",13.1,5.25,0,0,0.25,4,57,3,0,0,19.4,104.4,233,0.4,3
9.9,1,"1",12.22,5.2,0,0,0.2,3.2,49,5,0,0,14.8,135.4,203.8,1,1.8
19.1,1,"1",6.125,3,0,0,0,0,81,5,0,1,35.8,149.6,213.6,0.8,2.2
16.4,1,"1",8.775,3.5,0,0,0,0,74,3,0,1,25.75,114.75,266,0.25,2.25
12.3,0,"1",10.6,4.8,0,0,0,0,23,4,0,1,21.8,78.2,205.4,1,3
14.9,1,"1",11.36,6.2,0,0,0,0,59,3,0,1,25.4,104.2,239.4,0.6,1.8
10.5,1,"1",8.7,3.5,0,0,0,0,35,1,0,1,23.25,126,195.5,0.5,2.75
8.7,0,"1",5.93333333333333,1.33333333333333,0,0,0,0,37,5,0,0,34.5,118.25,274,1.25,2.75
7.7,1,"1",6.56,4.6,0,0,0,0,47,3,0,0,31.6,134.4,233.8,0.8,2.2
12.3,1,"1",5.32,4,0,0,0,0,33,3,0,1,18.4,122.6,211.4,0,2.8
9.5,1,"1",6.66,5,0,0,0,0,45,5,0,0,11,43.6,203.4,1.2,2
22.1,1,"1",5.84,5.2,0,0,0,0,111,8,0,0,13.4,97.6,166.8,0.8,2.8
32.8,0,"1",8.92,6.6,0,0,0,0,138,10,0.2,1,20,174.5,151.5,0.5,1
11.2,0,"1",15.75,7.25,0,0,0,0,62,5,0.5,0,8.2,108,144.6,0.8,2.4
7.1,1,"1",13.7,5.75,0,0,0,0,41,3,0.25,0,23,174.8,176.8,1.8,2.8
10.1,1,"-1",7.275,4.75,0,0,0,0,21,2,0,1,27,180,220.8,0.8,1.4
7.8,0,"-1",7.84,4.2,0,0,0,0,38,4,0,0,27,104.6,269.2,0.6,1.6
15.1,0,"1",8.4,5.4,0,0,0,0,31,4,0,1,13.6,66.8,189.2,1.2,3.2
9.5,0,"1",5.675,3.25,0,0,0,0,15,2,0,1,28,101.25,282.25,0.25,2.25
7.5,1,"1",7.925,4.25,0,0,0,0,45,3,0,0,17.6,96.2,201,0.6,2.8
7.6,1,"1",6.65,4.5,0,0,0,0,36,4,0,0,20.5,89.25,219,0.5,3.5
7.4,0,"1",5.55,5.25,0,0,0,0,44,3,0,0,18,127.4,202.2,0.8,2
10.1,1,"1",6.36,4.6,0,0,0,0,51,5,0,0,19.6,106,196,1,2.2
7.7,0,"-1",6.325,3.25,0,0,0,0,37,4,0,0,22.75,73.75,284.75,0.25,2.75
9,0,"1",6.9,5.2,0,0,0,0,40,5,0,0,13.75,104.25,186.5,0.25,0.75
14.4,1,"1",7.16,4,0,0,0,0,54,3,0,1,24.8,91.2,256.8,1.4,1.8
10.6,1,"1",9.02,4.2,0,0,0,0,16,3,0,1,17.75,115.75,225.25,1,1.25
10.5,1,"1",9.72,4,0,0,0,0,55,5,0,0,17.8,74.6,219.8,0.4,2
11.1,0,"1",5.18,1.8,0,0,0,0,21,3,0,1,22.2,124.2,298.2,0.4,1
21.3,0,"1",10.175,6.75,0,0,0,0,93,6,0,1,21.8,113.6,260.4,0,1.8
16.2,1,"1",9.58,5,0,0,0,0,52,5,0,1,20.75,128,233.5,1.25,1.75
11.6,0,"1",9.86,4.4,0,0,0,0,66,5,0,0,24,130.25,228.75,1,2
7.9,0,"1",10.94,4.4,0,0,0,0,39,4,0,0,24,129.5,222.25,0.5,1.5
13.36,1,"1",6.26,4,0,0,0,0,38,4,0,0,12.25,102.75,176.5,0.5,1.75
8.5,0,"1",5.24,3,0,0,0,0,45,4,0,0,18.2,117.8,195.4,0.4,3.4
9.1,1,"1",5.18,3,0,0,0,0,61,3,0,0,24.75,86.75,253.25,0.5,2.25
10.7,1,"1",5.125,3.5,0,0,0,0,17,3,0,1,16,158.25,174.5,1.75,3.25
15.7,1,"1",5.925,3,0,0,0,0,47,5,0,1,22.75,83.75,244.75,0,3
16.1,0,"1",9.425,4.25,0,0,0,0,51,5,0,1,30.25,135.25,279.25,0.25,1
7.2,1,"1",9.5,5,0,0,0,0,2,1,0,1,23.4,152.8,192,1.4,3.4
7.1,0,"1",8.35,3,0,0,0,0,1,1,0,1,15.5,82.75,172.5,1.5,2.25
12.2,0,"1",5.03333333333333,3,0,0,0,0,32,3,0,1,27.6,122.2,223.8,0.8,2.6
9.5,1,"1",5.325,5.75,0,0,0,0,15,2,0,1,33.8,158.6,231.8,0.4,0.6
11.1,1,"1",6.26,3.4,0,0,0,0,51,6,0,0,19.8,141,183,1.4,2.6
8.9,1,"1",6.63333333333333,4.33333333333333,0,0,0,0,19,1,0,1,21,124.2,219.4,0.2,2.8
10.3,0,"1",5.775,3,0,0,0,0,23,2,0,1,24.4,98.8,228,0.2,2
19.6,0,"1",11.98,6.2,0,0,0,0,56,6,0,1,29.4,89.8,328.6,1,1.6
19.4,1,"1",7.12,5.2,0,0,0,0,64,7,0,1,18.5,110.25,215.5,0.5,2.25
16.5,0,"1",5.775,4.25,0,0,0,0,55,5,0,1,18.8,126.6,206.4,1.4,2
17.1,0,"1",9.9,5.5,0,0,0,0,51,6,0,1,22.5,93.75,265,1,2.5
12.9,0,"1",9.7,5.75,0,0,0,0,39,3,0,1,27.4,108.2,298.6,1.2,3.4
24.7,1,"1",7.075,5,0,0,0,0,97,9,0,1,14.5,95.75,209.25,0.75,3
9.1,1,"1",10.2,7.5,0,0,0,0,51,4,0,0,18.25,70.5,220.75,1,4.25
11.5,0,"1",10.525,6.5,0,0,0,0,35,2,0,1,26.2,138.2,293.4,0.8,1.8
8.9,1,"1",7.6,5.75,0,0,0,0,9,2,0,1,28.6,98.8,284.6,0.4,2.2
9,0,"1",7.25,5.25,0,0,0,0,10,2,0,1,27.8,127.4,242,1,2.2
25.6,1,"1",5.76,3,0,0,0,0,106,6,0,1,26,98.75,341.75,0.25,0.75
12.3,0,"1",9.1,3.8,0,0,0,0,53,7,0.2,0,17.75,101.25,184.75,0.25,1.25
12.7,0,"1",9.78,5.8,0,0,0,0,67,6,0.2,0,19.75,87.25,238.25,0.5,2
13.3,1,"1",11.8,6.2,0,0,0,0,53,2,0.2,1,26.25,124.25,304.75,0.75,1.75
10.5,0,"1",13.025,7.25,0,0,0,0,55,5,0,0,17,101.5,217.25,1,2.75
8.1,0,"1",12.625,8,0,0,0,0,31,5,0,0,23.4,104.8,261.8,0.6,2.2
7.1,1,"1",9.65,7,0,0,0,0,1,1,0,1,21,110.2,256.4,0.6,2.2
17.9,0,"1",7.3,6,0,0,0,0,69,5,0,1,19.25,114.75,211.5,0.5,3.5
15.4,0,"1",9.36,6.2,0,0,0,0,64,9,0,0,18,101,227,0.75,1.75
12.5,1,"1",10.34,6,0,0,0,0,45,6,0,0,21.2,69.4,297.4,0.2,1.8
16,0,"1",11.22,7.2,0,0,0,0,60,4,0,1,23.4,103.8,155.4,0.4,2.6
17.7,1,"1",13,8.2,0,0,0,0,97,8,0,0,19.25,117.25,205,0,2
11.3,0,"1",12.96,8.6,0,0,0,0,53,6,0,0,21,117.6,266.2,0.6,2.4
31.7,1,"1",14.58,9.8,0,0,0,0,117,11,0,1,24.8,168.4,187.2,0,2.6
20.6,1,"1",12.05,6.75,0,0,0,0,76,7,0,1,26.6,154,231.2,0.6,1.4
18.8,0,"1",13.15,7.25,0,0,0,0,78,11,0,0,20.4,90.6,212.2,0.8,3.4
14,0,"1",14.825,9.5,0,0,0,0,90,5,0,0,30.5,129.5,287.25,1,2.5
7.6,1,"-1",14.95,8.75,0,0,0,0,36,4,0,0,26,105.8,206.4,0.6,2
11.2,1,"1",13.48,8.2,0,0,0,0,52,6,0,0,26.8,108.8,313.4,0.2,2
11.1,0,"1",8.46,5.8,0,0,0,0,61,5,0,0,11.8,99.8,161.2,0.4,4.6
20.3,0,"1",7.3,5.8,0,0,0,0,93,11,0,0,26,117.8,199.2,1,1.8
14,1,"1",15.92,8.8,0,0,0,0,90,5,0,0,28.2,175.4,171.6,0.4,1.4
10.6,0,"1",14.075,8.5,0,0,0,0,26,2,0,1,29.6,128,222.4,0.4,1.2
26.5,1,"1",13.025,7,0,0,0,0,125,11,0,0,14.5,113.5,167,1,4
15.6,0,"1",16.25,10,0,0,0,0,46,5,0.25,1,12.75,70.75,146.25,1,2.75
11.4,0,"1",16.675,10.25,0,0,0,0,64,5,0.25,0,20.25,85.5,198.25,0.25,3
29.7,1,"1",16.025,10.5,0,0,0,0,107,10,0.25,1,25,117.5,208,0.75,1
8.5,0,"1",18.76,10.4,0,0,0,0,35,3,0.4,0,25.5,89.75,253,1,2.75
7.4,0,"1",18.34,11.2,0,0,0,0,34,4,0.4,0,21.5,155.75,151.5,0.75,3.5
14.3,0,"1",12.36,8.4,0,0,0,0,73,7,0.2,0,19,94,191.8,0.8,1.2
10.2,1,"1",12.94,9.4,0,0,0,0,62,4,0.2,0,24.2,104.2,275.6,0.8,2
11.4,1,"1",7.05,7,0,0,0,0,64,5,0,0,18,63.6,212.8,0,2
35.1,1,"1",7.55,6.5,0,0,0,0,111,10,0,2,26,161,210.5,0.5,3.5
17.7,1,"1",11.775,5.75,0,0,0,0,57,4,0.25,1,17.75,78.5,166.75,1,1.75
20.5,0,"1",15.175,6.25,0,0,0,0,105,7,0.25,0,31.25,128,255.25,0.5,2.5
7.9,1,"1",11.75,6,0,0,0,0,29,5,0.25,0,26.2,141.4,240.2,1,2.2
15.1,0,"1",12.25,8.25,0,0,0,0,81,7,0.25,0,30.2,136,265.8,0.8,2
10.9,0,"1",15.3,9.25,0,0,0,0,69,4,0.25,0,22.2,129.8,219.2,0.8,1.2
15.3,0,"1",12.2,9.4,0,0,0,0,93,6,0.2,0,26.8,108.2,306,0.6,1.4
11.6,0,"1",11.16,8.8,0,0,0,0,76,4,0,0,20.2,113.4,261.6,1,1.8
10.6,1,"1",11.9,7.8,0,0,0,0,56,5,0,0,17.4,82.8,234.2,0.4,1.4
11.3,1,"1",9.6,6.25,0,0,0,0,43,7,0,0,20.4,119.2,187.6,0.8,2
9.4,1,"1",10.625,7.25,0,0,0,0,44,5,0,0,19.2,107,219.6,0.4,3
18.5,1,"1",8.36,7,0,0,0,0,65,6,0,1,24.25,137.5,159.75,0,2
7.4,0,"1",9.36,6.4,0,0,0,0,34,4,0,0,17,87.75,234.5,0.75,2.5
14.4,0,"1",8.58,6,0,0,0,0,44,4,0,1,20.75,96.75,260.5,0.5,2
13.2,0,"-1",10.4,6.2,0,0,0,0,52,2,0,1,30.75,188.75,219.25,0.25,1
8.6,1,"1",11.82,6.2,0,0,0,0,46,4,0,0,24.2,117.6,199.4,0.8,2.4
28.8,1,"1",9.84,6.2,0,0,0,0,98,7,0,2,32.8,144,235.2,0.2,1.2
9,1,"1",8.74,7.2,0,0,0,0,40,5,0,0,25,108,247,0.2,2.8
12.5,1,"1",8.02,7.6,0,0,0,0,25,4,0,1,24,124.2,275.4,0.4,1.8
12.9,0,"1",10.05,9.25,0,0,0,0,29,4,0,1,20.2,145.4,185.8,0.6,1.8
27.2,0,"1",10.175,8.5,0,0,0,0,132,9,0,0,18.75,133.5,263.25,0,2.5
10.2,0,"1",14.725,8.75,0,0,0,0,52,5,0.25,0,20.2,145.6,245.8,0.4,1.6
8.1,1,"1",14.15,7.5,0,0,0,0,41,4,0.25,0,30.5,146,246,0.5,2.25
9.7,1,"1",11.52,6.8,0,0,0,0,37,4,0.2,0,21.2,100.6,259.8,0.6,2.6
11.3,0,"1",12.2,7,0,0,0,0,63,6,0.2,0,26.2,119.2,253.4,0.4,2.2
14.6,0,"1",9.02,6.2,0,0,0,0,56,7,0,0,22.6,132.6,197.2,0.8,3
14,0,"1",11.32,5.2,0,0,0,0,90,7,0,0,19.6,113.4,234.6,0.6,1.2
12.5,1,"1",11.5,4.5,0,0,0,0,25,4,0,1,21.8,92,238.8,1.4,3.2
14.4,1,"1",8.675,5.75,0,0,0,0,54,3,0,1,24,111.25,227.25,0.25,2.5
9.5,0,"1",9.475,6,0,0,0,0,55,5,0,0,28.5,169.25,218,1,2.75
8.2,0,"1",7.64,5.2,0,0,0,0,42,4,0,0,9.2,79.4,228.8,0.8,3.8
9.4,1,"1",6.33333333333333,3.66666666666667,0,0,0,0,34,6,0,0,17.6,76.6,190.8,0.4,2
17,0,"1",5.9,2.5,0,0,0,0,80,3,0,1,18.25,118.75,264,1,1.5
12.5,1,"1",8.65,3,0,0,0,0,45,2,0,1,17.75,109.25,166.75,0.75,4
9.2,1,"1",7.375,3.25,0,0,0,0,22,1,0,1,28,115.6,309,0.6,1.6
10,0,"1",5.53333333333333,3,0,0,0,0,60,4,0,0,25.75,162.75,207,0.75,1
12.5,0,"1",13.35,5.75,0,0,0,0,35,3,0,1,16.2,130.2,186.2,0.2,4
18.5,1,"1",11.875,5.25,0,0,0,0,45,4,0,1,22.75,72.25,306.75,1,2.5
26,1,"1",5.56666666666667,3,0,0,0,0,110,6,0,1,18,81.25,260,0.75,4
12.2,0,"1",9.44,5.2,0,0,0,0,72,5,0.2,0,16,124.4,199.6,0,1.8
7.2,1,"1",5.44,3.8,0,0,0,0,32,4,0,0,26,97.6,326.8,1.6,2.2
7.8,0,"1",6.35,3.5,0,0,0,0,48,3,0,0,9.5,97.25,170.25,0.25,1.75
10.7,0,"1",5.225,4,0,0,0,0,37,1,0,1,24.75,131.75,187.75,0.25,2.25
8.2,1,"1",7.275,3.5,0,0,0,0,32,3,0,0,13.75,78.5,211.5,0.25,4.25
12.5,1,"1",7.34,4.6,0,0,0,0,35,3,0,1,22.25,111.25,273.5,0.5,1.75
24.9,0,"1",8.28,4.4,0,0,0,0,119,4,0,1,28,90.2,291.4,0.6,2
7.2,0,"1",7.94,3.8,0,0,0,0,2,1,0,1,27.8,112.4,151.8,0.2,3.4
9.2,1,"1",6.7,3.75,0,0,0,0,22,1,0,1,21.2,75.8,209,0.8,1
9.7,1,"1",8.2,3.5,0,0,0,0,17,2,0,1,24.25,84.75,271.5,0.75,1
7.1,0,"1",9.25,3.25,0,0,0,0,1,1,0,1,17.75,115.5,193.5,0.25,3
14.4,0,"1",5.64,4.6,0,0,0,0,34,5,0,1,25,116.2,263.4,0.2,2.4
12.5,1,"1",7.82,5.6,0,0,0,0,55,7,0,0,22.4,97.4,274.8,0.2,1.2
16,1,"1",10.375,6.75,0,0,0,0,90,7,0,0,31.5,73.25,364.75,0.25,3.5
15.1,0,"1",9.075,7.5,0,0,0,0,51,4,0,1,23.6,87.2,259.8,0.6,2
9.4,1,"1",7.575,2.75,0,0,0,0,14,2,0,1,25.6,110.4,270.2,0.8,2.6
7.6,1,"1",5.38,3.4,0,0,0,0,6,1,0,1,18.4,91.8,164,1,2
8.6,0,"1",5.75,3,0,0,0,0,6,2,0,1,22,111,228.6,0.6,1.2
9.2,0,"1",5.66,3.4,0,0,0,0,12,2,0,1,15.6,89.8,178,0.4,2.2
8.1,1,"1",7.1,4,0,0,0,0,41,4,0,0,30.4,95.4,258.4,1.2,2.4
12.3,1,"1",16.2,7.25,0,0,0,0,63,6,0.25,0,19.6,80.2,256,0.6,2.6
7.1,0,"1",11.8,7.5,0,0,0,0,1,1,0,1,16,79.4,255,1,0.8
11.6,1,"1",6.4,5,0,0,0,0,56,6,0,0,12.25,63.75,162,1,3
15.4,0,"1",8.25,6.25,0,0,0,0,84,7,0,0,13.8,78.2,157,1.6,3
14.8,0,"1",11.54,6.4,0,0,0,0,48,4,0.2,1,17.2,125.4,182.2,0.6,3
7.8,0,"1",12.18,6.2,0,0,0,0,38,4,0.2,0,19.25,150.75,187,1,2
18.7,1,"1",6.625,4.25,0,0,0,0,57,7,0,1,27,124.5,249.75,1,1.75
12.1,0,"1",7.6,6.25,0,0,0,0,21,4,0,1,22,144.6,171.4,0.6,1.6
10,0,"1",8.15,5.5,0,0,0,0,10,3,0,1,20.6,160.8,195.2,0.2,1
11.4,0,"1",8.52,5.2,0,0,0,0,54,4,0,0,24.8,112,278.2,1,1.4
9.7,0,"1",10.44,5.6,0,0,0,0,77,2,0,0,22.8,122.6,250.6,0.8,1.6
8.4,1,"1",5.275,3,0,0,0,0,44,4,0,0,29,122,200.75,0.5,1.25
7.6,0,"1",6.925,4.25,0,0,0,0,46,3,0,0,16.25,105.75,185.25,1.5,3.25
7.2,0,"1",5.625,5,0,0,0,0,2,1,0,1,25.4,131.2,215.6,0.4,2.6
10.5,0,"1",6.23333333333333,4,0,0,0,0,15,3,0,1,29.5,99.5,226.25,0.25,1.5
10.4,0,"1",6.15,4.25,0,0,0,0,44,6,0,0,18.2,85,205.2,0.8,2
11.9,0,"1",6.34,4.4,0,0,0,0,49,7,0,0,19.6,126.6,184.2,0.2,1.2
7.9,0,"1",5.775,3.25,0,0,0,0,39,4,0,0,15,107.5,182.75,0.5,2.5
11.6,0,"1",5.03333333333333,1.66666666666667,0,0,0,0,26,3,0,1,28.4,155.2,208.6,0.4,2.8
9.5,0,"1",6.6,2.5,0,0,0,0,25,1,0,1,17.5,75.75,160,0.25,2
7.1,1,"1",8.975,2.5,0,0,0,0,1,1,0,1,27,82.25,247.75,0.25,1.25
11.5,1,"1",7.075,2.25,0,0,0,0,35,2,0,1,21.2,125.2,279.6,0.8,2.4
12.9,1,"1",9.32,5.2,0,0,0,0,79,5,0,0,28.2,102.2,328.8,1,2
7.7,0,"1",6.94,4.6,0,0,0,0,37,4,0,0,26.5,107.25,246,0.75,1.75
7.4,1,"1",8.625,6.5,0,0,0,0,44,3,0,0,18,83.5,265.75,1,3
19.2,0,"1",7.25,5.5,0,0,0,0,82,5,0,1,21.25,96.5,254,0.5,1.75
14.2,1,"-1",10.325,5.75,0,0,0,0,32,5,0,1,22.2,132.2,261.6,0.6,2.4
12.8,1,"1",14.22,7.4,0,0,0,0,68,6,0,0,36.4,130.8,269.2,0.6,1
7.7,0,"1",14,7.6,0,0,0,0,7,1,0,1,27.5,90,294.5,0.5,3.25
7.6,0,"1",12.025,6.75,0,0,0,0,36,4,0,0,17.5,76.75,200,0.25,4
16.2,0,"1",7.25,4.75,0,0,0,0,62,4,0,1,20,93.5,206,0.25,4
9.3,1,"1",8.18,5.2,0,0,0,0,43,5,0,0,29.25,167.25,254,1,1.25
12.1,0,"-1",8.52,4.8,0,0,0,0,71,6,0,0,31.75,100.5,233.5,0.25,1.5
13.5,0,"1",9.56,4.8,0,0,0,0,85,5,0,0,26.25,113,253.5,1.25,3
11.2,0,"1",18.04,8.4,0,0,0,0,52,4,0.2,0,28.6,148.8,259.6,1.4,0.8
10.8,1,"1",16.08,8,0,0,0,0,58,5,0.2,0,26,116.25,220.5,0.75,2.5
21.5,0,"1",14.9,8,0,0,0,0,95,6,0.2,1,22.8,128.6,224.8,1,2.2
7.7,1,"1",11.425,6.25,0,0,0,0,37,4,0,0,18.75,103.5,223.5,0.25,2.75
21.9,0,"1",10.65,6,0,0,0,0,109,8,0,0,21.25,68,260,0.25,1.25
26.4,1,"1",10.75,7,0,0,0,0,84,12,0.25,1,26.5,131.5,258.75,0.75,2.25
9.6,1,"-1",13.88,8.6,0,0,0,0,36,4,0.2,0,32.2,185.8,260,0.4,1.4
13.9,0,"1",13.32,8.4,0,0,0,0,59,8,0.2,0,22.8,142.6,229.8,0.4,2
11.9,0,"1",12.66,8.4,0,0,0,0,59,6,0,0,27.6,128.6,249,1.2,2.4
19.7,0,"1",12.65,10,0,0,0,0,57,8,0,1,28.8,118.6,267.6,0.2,2.8
9.8,1,"1",16.6,5.6,0,0,0.2,1.2,48,5,0.4,0,22,115,224.6,0.6,2
7.5,0,"-1",12.9,4.8,0,0,0.2,1.2,35,4,0.2,0,16.2,134.2,211,0.8,3.2
20.2,1,"1",12.375,5,0,0,0,0,102,7,0,0,20,117.25,284,0.5,3.75
17,1,"1",7.65,4.5,0,0,0.25,1,70,4,0.25,1,13.6,62.8,225.4,0.6,2.4
9.9,1,"-1",6.58,3.8,0,0,0.2,0.8,19,2,0,1,28.75,137.75,230,0.25,1
12.3,0,"1",8.08,3.8,0,0,0.2,0.8,33,3,0,1,25.8,174.2,270.8,1,2
9.1,1,"1",5.28,2,0,0,0,0,11,2,0,1,21.4,60.6,255.4,0.8,3.4
9.4,1,"1",5.75,2.25,0,0,0,0,14,2,0,1,19.4,101.4,239,0.6,2.8
8.7,1,"1",6.7,1.5,0,0,0,0,67,2,0,0,23.5,136.25,172.75,1,1.75
10.6,0,"1",7.925,4.5,0,0,0,0,36,1,0,1,36.75,170.75,265.5,0.25,1.75
15.2,0,"1",5.64,3.4,0,0,0,0,42,5,0,1,15.4,100,161.6,1,1.6
7.8,0,"1",7.8,4.75,0,0,0,0,38,4,0,0,30,133.6,198.6,0.6,1
10.4,0,"1",9.75,5.25,0,0,0,0,64,4,0,0,25.2,134.6,261.8,1.2,2.6
8.1,1,"1",6.875,5.5,0,0,0,0,41,4,0,0,28.75,75.75,241.5,0.75,3
8.3,0,"1",6.98,5,0,0,0,0,43,4,0,0,23.6,95,236.8,0.4,2
11.5,1,"1",5.54,4.6,0,0,0,0,55,6,0,0,15.4,114,189.6,1,2.4
9.3,1,"1",7.1,3.8,0,0,0,0,53,4,0,0,21.8,114.8,277.8,0.8,1.6
7.4,0,"1",11,5.4,0,0,0,0,44,3,0,0,19.5,87.75,241.75,0.25,2.25
19.1,0,"1",10.08,5.4,0,0,0,0,51,2,0,2,28,145.75,192.25,1,2.75
10.3,1,"1",13.7,5.75,0,0,0,0,53,5,0,0,31,137.25,258.75,0.25,0.75
17.6,1,"1",10.925,6,0,0,0,0,66,5,0,1,21.25,105.25,273,0.5,1.5
15.7,1,"1",10.275,5.75,0,0,0,0,57,4,0,1,25.25,119.75,254.75,0.75,3
12.3,0,"1",11.36,5.4,0,0,0,0,63,6,0,0,30,143.8,202.8,0.8,1.6
11.6,0,"1",9.58,5.4,0,0,0,0,26,4,0,1,24.6,97,229.2,0,2.2
8.7,1,"1",6.2,6.5,0,0,0,0,47,4,0,0,10.5,68.25,113.5,0.5,2.75
9.7,1,"1",7.1,7.5,0,0,0,0,77,2,0,0,32,169.6,230.4,0.4,1.4
8.1,1,"1",7.175,5,0,0,0,0,41,4,0,0,20,126,186.75,0.5,2.5
19,0,"1",5.95,5,0,0,0,0,40,3,0,2,17.5,86.75,203.25,0.75,2.25
9.6,1,"1",8.56,4.8,0,0,0,0,56,4,0,0,26.75,140.25,225.25,0.75,2
10.8,0,"-1",9.48,5.4,0,0,0,0,68,4,0,0,23,98,208.75,0.5,2.5
20.3,0,"1",6.46,5.4,0,0,0,0,103,7,0,0,28,121.2,209.8,0.2,3.2
12.2,1,"1",6.65,4.5,0,0,0,0,42,2,0,1,25.8,109.8,247.2,0.4,2.4
15.4,1,"1",7.76,4.4,0,0,0,0,54,4,0,1,24.5,146.5,162.5,0.5,3.75
15,1,"1",9.46,4.6,0,0,0,0,50,4,0,1,31.8,130.2,252.2,0.2,1.6
10,0,"1",11.4,4.4,0,0,0,0,70,3,0,0,21.2,141,202.8,0.6,2.4
9.2,0,"1",7.15,3.5,0,0,0,0,42,3,0,0,24,130.25,228.75,1,2
9.5,1,"1",8.075,3,0,0,0,0,65,3,0,0,25.4,135.2,227.8,0.4,2.4
9.1,1,"1",10.125,5,0,0,0,0,61,3,0,0,20.4,129.6,181.6,0.6,1.4
7.6,0,"1",9.375,5.25,0,0,0,0,6,1,0,1,18,149.2,150.4,0.4,1.4
14,0,"1",10.825,6.25,0,0,0,0,40,4,0,1,24.75,136.5,162,0,1.75
24.6,0,"1",9.38,6,0,0,0,0,126,3,0,1,24,102.8,232.8,1.6,1.6
18,0,"1",11.06,4,0,0,0,0,80,4,0.2,1,17,93.6,220.8,0.6,3.2
24.1,1,"1",11.48,4.6,0,0,0,0,101,5,0.2,1,20.6,116,217.6,0.8,2.8
14,1,"1",15.12,4.8,0,0,0,0,50,3,0.4,1,12.25,102.75,176.5,0.5,1.75
13.8,1,"1",5.73333333333333,3.66666666666667,0,0,0,0,28,5,0,1,19.75,96,250.5,0.25,2
16.4,0,"1",8.53333333333333,4.66666666666667,0,0,0,0,64,4,0,1,20.5,105.75,218.75,0.25,3.75
11.2,1,"1",10.825,4.75,0,0,0,0,42,7,0,0,30.25,142.75,230.25,0.5,1.5
13.7,0,"1",5.2,3.8,0,0,0,0,47,3,0,1,18,74.6,229,0.8,2.6
13.9,1,"1",6.36,3,0,0,0,0,69,5,0,0,18.6,112.2,196.2,1.6,3.4
14.9,1,"1",8.78,4.4,0,0,0,0,39,5,0,1,22,150.8,214.6,0.4,2.2
13.2,1,"1",7.46666666666667,3.66666666666667,0,0,0,0,32,4,0,1,29.75,126.75,275.5,0.75,1
8.8,0,"1",8.9,3.75,0,0,0,0,68,2,0,0,12.25,82,234,1.25,3
18.2,0,"1",8.525,3.25,0,0,0,0,92,3,0,1,24.75,101,190.75,1,1.25
13.6,1,"1",13.4,5,0,0,0,0,36,4,0,1,12.25,93.25,142.25,0.25,2
9.5,1,"1",8,5,0,0,0,0,55,4,0,0,16.4,86.6,172.6,1.2,2.2
8.2,1,"1",8.53333333333333,3,0,0,0,0,52,3,0,0,18.4,119.4,216.6,0.2,2
11.1,0,"1",8.03333333333333,3.33333333333333,0,0,0,0,21,3,0,1,20,94.5,181.75,0,3.75
16.9,1,"1",10.5333333333333,3.66666666666667,0,0,0,0,29,2,0,2,24,108.5,221.75,0.25,3.5
9.9,0,"1",9.975,3.25,0,0,0,0,19,2,0,1,16.6,117.4,166.6,1.6,3
8.2,0,"1",9.35,3.5,0,0,0,0,42,4,0,0,29.2,132.2,258.2,0.4,0.8
16.5,1,"1",5.85,4.25,0,0,0,0,105,3,0,0,23.2,83.2,260,1.2,1
14.2,0,"1",5.2,4,0,0,0,0,42,4,0.2,1,29,137,211.75,0.5,1.25
8.7,1,"1",7.74,4.6,0,0,0,0,47,4,0.2,0,25.25,134.25,216.25,1,1.75
15,0,"1",5.86,5.4,0,0,0,0,50,4,0,1,15.2,87.4,180,0.4,3.2
16.9,0,"1",5.425,5,0,0,0,0,79,3,0,1,35.25,109,288.25,0.5,1.75
7.1,0,"1",7.66666666666667,4.33333333333333,0,0,0,0,1,1,0,1,12.5,114.25,189,2,4
10.5,0,"1",6.55,3.5,0,0,0,0,15,3,0,1,25.75,142,184.75,0.25,0.75
9.6,0,"1",5.225,3.5,0,0,0,0,46,5,0,0,29.8,178,234.2,0.4,2.4
8.6,1,"1",7.625,4.25,0,0,0,0,56,3,0,0,16.75,111,159.5,0.25,2.5
13.1,0,"1",7.04,3.6,0,0,0,0,21,5,0,1,24.75,77.75,296,0,2
12,1,"1",8.14,4.2,0,0,0,0,30,3,0,1,28.25,102.75,326.25,0.5,1.75
23.8,0,"-1",5.275,4.25,0,0,0,0,38,8,0,2,21,104.5,209,0.75,1.25
18.4,1,"1",10.475,6,0,0,0,0,64,6,0,1,23.6,51.4,235.2,0.2,3.2
