"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"DST","Rams ",3000,"WAS@LAR 04:25PM ET",28.000,"LAR"
"TE","Vernon Davis",3000,"WAS@LAR 04:25PM ET",0.000,"WAS"
"WR","Brian Quick",3000,"WAS@LAR 04:25PM ET",2.100,"WAS"
"RB","Mack Brown",3000,"WAS@LAR 04:25PM ET",0,"WAS"
"RB","Justin Davis",3000,"WAS@LAR 04:25PM ET",0.100,"LAR"
"WR","Pharoh Cooper",3000,"WAS@LAR 04:25PM ET",0.000,"LAR"
"WR","Josh Reynolds",3000,"WAS@LAR 04:25PM ET",0.000,"LAR"
"WR","Michael Thomas",3000,"WAS@LAR 04:25PM ET",0,"LAR"
"WR","Aldrick Robinson",3000,"SF@SEA 04:25PM ET",1.700,"SF"
"RB","Kyle Juszczyk",3000,"SF@SEA 04:25PM ET",3.700,"SF"
"RB","Tre Madden",3000,"SF@SEA 04:25PM ET",0.000,"SEA"
"WR","Tanner McEvoy",3000,"SF@SEA 04:25PM ET",0.000,"SEA"
"RB","Raheem Mostert",3000,"SF@SEA 04:25PM ET",0.000,"SF"
"RB","J.D. McKissic",3000,"SF@SEA 04:25PM ET",0,"SEA"
"WR","Amara Darboh",3000,"SF@SEA 04:25PM ET",0.000,"SEA"
"WR","Trent Taylor",3000,"SF@SEA 04:25PM ET",1.800,"SF"
"WR","Victor Bolden Jr.",3000,"SF@SEA 04:25PM ET",0,"SF"
"WR","Kendrick Bourne",3000,"SF@SEA 04:25PM ET",0.000,"SF"
"WR","Andre Roberts",3000,"GB@ATL 08:30PM ET",0.000,"ATL"
"RB","Derrick Coleman",3000,"GB@ATL 08:30PM ET",0.000,"ATL"
"WR","Nick Williams",3000,"GB@ATL 08:30PM ET",0,"ATL"
"WR","Justin Hardy",3000,"GB@ATL 08:30PM ET",0.000,"ATL"
"RB","Terron Ward",3000,"GB@ATL 08:30PM ET",0.000,"ATL"
"RB","Aaron Ripkowski",3000,"GB@ATL 08:30PM ET",0.000,"GB"
"WR","Trevor Davis",3000,"GB@ATL 08:30PM ET",0.000,"GB"
"WR","Geronimo Allison",3000,"GB@ATL 08:30PM ET",0,"GB"
"RB","Brian Hill",3000,"GB@ATL 08:30PM ET",0,"ATL"
"WR","Dwayne Harris",3000,"DET@NYG 08:30PM ET",0.000,"NYG"
"WR","Tavarres King",3000,"DET@NYG 08:30PM ET",0,"NYG"
"WR","Jared Abbrederis",3000,"DET@NYG 08:30PM ET",0,"DET"
"WR","TJ Jones",3000,"DET@NYG 08:30PM ET",5.200,"DET"
"TE","Eric Ebron",3000,"DET@NYG 08:30PM ET",2.900,"DET"
"RB","Tion Green",3000,"DET@NYG 08:30PM ET",0,"DET"
"RB","Shane Smith",3000,"DET@NYG 08:30PM ET",0.000,"NYG"
"RB","Wayne Gallman",3000,"DET@NYG 08:30PM ET",0,"NYG"
"TE","Jack Doyle",2900,"ARI@IND 01:00PM ET",6.100,"IND"
"DST","Chiefs ",2900,"PHI@KC 01:00PM ET",3.000,"KC"
"DST","Eagles ",2900,"PHI@KC 01:00PM ET",22.000,"PHI"
"TE","Zach Miller",2900,"CHI@TB 01:00PM ET",7.900,"CHI"
"TE","O.J. Howard",2900,"CHI@TB 01:00PM ET",0,"TB"
"DST","Redskins ",2900,"WAS@LAR 04:25PM ET",12.000,"WAS"
"DST","Chargers ",2800,"MIA@LAC 04:05PM ET",8.000,"LAC"
"TE","Julius Thomas",2800,"MIA@LAC 04:05PM ET",0,"MIA"
"DST","Bills ",2700,"BUF@CAR 01:00PM ET",9.000,"BUF"
"TE","Jermaine Gresham",2700,"ARI@IND 01:00PM ET",4.500,"ARI"
"DST","Vikings ",2700,"MIN@PIT 01:00PM ET",2.000,"MIN"
"TE","Austin Seferian-Jenkins",2700,"NYJ@OAK 04:05PM ET",0,"NYJ"
"TE","Virgil Green",2700,"DAL@DEN 04:25PM ET",5.400,"DEN"
"TE","Richard Rodgers",2700,"GB@ATL 08:30PM ET",0.000,"GB"
"TE","Benjamin Watson",2600,"CLE@BAL 01:00PM ET",0.000,"BAL"
"TE","Demetrius Harris",2600,"PHI@KC 01:00PM ET",9.500,"KC"
"TE","Vance McDonald",2600,"MIN@PIT 01:00PM ET",0.000,"PIT"
"DST","Dolphins ",2600,"MIA@LAC 04:05PM ET",0,"MIA"
"TE","Will Tye",2600,"NYJ@OAK 04:05PM ET",6.400,"NYJ"
"DST","Cowboys ",2600,"DAL@DEN 04:25PM ET",12.000,"DAL"
"TE","A.J. Derby",2600,"DAL@DEN 04:25PM ET",6.400,"DEN"
"TE","Tyler Higbee",2600,"WAS@LAR 04:25PM ET",3.700,"LAR"
"TE","Randall Telfer",2500,"CLE@BAL 01:00PM ET",0.000,"CLE"
"TE","Nick Boyle",2500,"CLE@BAL 01:00PM ET",2.400,"BAL"
"TE","Seth DeValve",2500,"CLE@BAL 01:00PM ET",8.200,"CLE"
"TE","Maxx Williams",2500,"CLE@BAL 01:00PM ET",1.500,"BAL"
"TE","David Njoku",2500,"CLE@BAL 01:00PM ET",4.000,"CLE"
"TE","Ed Dickson",2500,"BUF@CAR 01:00PM ET",0.000,"CAR"
"TE","Logan Thomas",2500,"BUF@CAR 01:00PM ET",0.000,"BUF"
"TE","Chris Manhertz",2500,"BUF@CAR 01:00PM ET",0.000,"CAR"
"TE","Nick O'Leary",2500,"BUF@CAR 01:00PM ET",3.200,"BUF"
"TE","Khari Lee",2500,"BUF@CAR 01:00PM ET",0,"BUF"
"TE","Ifeanyi Momah",2500,"ARI@IND 01:00PM ET",0.000,"ARI"
"TE","Brandon Williams",2500,"ARI@IND 01:00PM ET",0.000,"IND"
"TE","Troy Niklas",2500,"ARI@IND 01:00PM ET",0.000,"ARI"
"TE","Darrell Daniels",2500,"ARI@IND 01:00PM ET",0.000,"IND"
"TE","Marcedes Lewis",2500,"TEN@JAX 01:00PM ET",0.000,"JAX"
"TE","Beau Brinkley",2500,"TEN@JAX 01:00PM ET",0.000,"TEN"
"TE","James O'Shaughnessy",2500,"TEN@JAX 01:00PM ET",2.800,"JAX"
"TE","Ben Koyack",2500,"TEN@JAX 01:00PM ET",0.000,"JAX"
"TE","Phillip Supernaw",2500,"TEN@JAX 01:00PM ET",0.000,"TEN"
"TE","Jonnu Smith",2500,"TEN@JAX 01:00PM ET",0.000,"TEN"
"TE","Brent Celek",2500,"PHI@KC 01:00PM ET",2.100,"PHI"
"TE","James Winchester",2500,"PHI@KC 01:00PM ET",0.000,"KC"
"TE","Trey Burton",2500,"PHI@KC 01:00PM ET",0.000,"PHI"
"TE","Ross Travis",2500,"PHI@KC 01:00PM ET",0.000,"KC"
"DST","Patriots ",2500,"NE@NO 01:00PM ET",1.000,"NE"
"TE","Michael Hoomanawanui",2500,"NE@NO 01:00PM ET",0.000,"NO"
"TE","Dwayne Allen",2500,"NE@NO 01:00PM ET",0.000,"NE"
"TE","Josh Hill",2500,"NE@NO 01:00PM ET",0.000,"NO"
"TE","Jacob Hollister",2500,"NE@NO 01:00PM ET",0,"NE"
"TE","Kevin McDermott",2500,"MIN@PIT 01:00PM ET",0.000,"MIN"
"TE","Blake Bell",2500,"MIN@PIT 01:00PM ET",0.000,"MIN"
"TE","Xavier Grimble",2500,"MIN@PIT 01:00PM ET",0.000,"PIT"
"TE","David Morgan",2500,"MIN@PIT 01:00PM ET",0.000,"MIN"
"TE","Andrew DePaola",2500,"CHI@TB 01:00PM ET",0.000,"CHI"
"TE","Luke Stocker",2500,"CHI@TB 01:00PM ET",0,"TB"
"TE","Dion Sims",2500,"CHI@TB 01:00PM ET",5.100,"CHI"
"TE","Daniel Brown",2500,"CHI@TB 01:00PM ET",0.000,"CHI"
"TE","Alan Cross",2500,"CHI@TB 01:00PM ET",0,"TB"
"TE","Adam Shaheen",2500,"CHI@TB 01:00PM ET",0.000,"CHI"
"TE","Antony Auclair",2500,"CHI@TB 01:00PM ET",0,"TB"
"TE","Anthony Fasano",2500,"MIA@LAC 04:05PM ET",0,"MIA"
"TE","Sean McGrath",2500,"MIA@LAC 04:05PM ET",0,"LAC"
"TE","MarQueis Gray",2500,"MIA@LAC 04:05PM ET",0,"MIA"
"TE","Sean Culkin",2500,"MIA@LAC 04:05PM ET",0.000,"LAC"
"TE","Lee Smith",2500,"NYJ@OAK 04:05PM ET",0.000,"OAK"
"TE","Clive Walford",2500,"NYJ@OAK 04:05PM ET",0.000,"OAK"
"TE","Eric Tomlinson",2500,"NYJ@OAK 04:05PM ET",4.500,"NYJ"
"TE","Neal Sterling",2500,"NYJ@OAK 04:05PM ET",0,"NYJ"
"TE","Jordan Leggett",2500,"NYJ@OAK 04:05PM ET",0,"NYJ"
"TE","James Hanna",2500,"DAL@DEN 04:25PM ET",0.000,"DAL"
"TE","Jeff Heuerman",2500,"DAL@DEN 04:25PM ET",3.000,"DEN"
"TE","Geoff Swaim",2500,"DAL@DEN 04:25PM ET",0.000,"DAL"
"TE","Niles Paul",2500,"WAS@LAR 04:25PM ET",0.000,"WAS"
"TE","Derek Carrier",2500,"WAS@LAR 04:25PM ET",2.200,"LAR"
"TE","Jeremy Sprinkle",2500,"WAS@LAR 04:25PM ET",0,"WAS"
"TE","Gerald Everett",2500,"WAS@LAR 04:25PM ET",4.900,"LAR"
"TE","Logan Paulsen",2500,"SF@SEA 04:25PM ET",0.000,"SF"
"TE","Kyle Nelson",2500,"SF@SEA 04:25PM ET",0.000,"SF"
"TE","Garrett Celek",2500,"SF@SEA 04:25PM ET",0.000,"SF"
"TE","Luke Willson",2500,"SF@SEA 04:25PM ET",0.000,"SEA"
"TE","Tyler Ott",2500,"SF@SEA 04:25PM ET",0.000,"SEA"
"TE","Nick Vannett",2500,"SF@SEA 04:25PM ET",2.000,"SEA"
"TE","George Kittle",2500,"SF@SEA 04:25PM ET",7.700,"SF"
"DST","Falcons ",2500,"GB@ATL 08:30PM ET",5.000,"ATL"
"TE","Lance Kendricks",2500,"GB@ATL 08:30PM ET",3.800,"GB"
"TE","Levine Toilolo",2500,"GB@ATL 08:30PM ET",0.000,"ATL"
"TE","Eric Saubert",2500,"GB@ATL 08:30PM ET",0.000,"ATL"
"TE","Darren Fells",2500,"DET@NYG 08:30PM ET",0.000,"DET"
"TE","Rhett Ellison",2500,"DET@NYG 08:30PM ET",1.900,"NYG"
"TE","Matt LaCosse",2500,"DET@NYG 08:30PM ET",0,"NYG"
"TE","Jerell Adams",2500,"DET@NYG 08:30PM ET",0.000,"NYG"
"TE","Michael Roberts",2500,"DET@NYG 08:30PM ET",0.000,"DET"
"DST","Browns ",2400,"CLE@BAL 01:00PM ET",3.000,"CLE"
"DST","Colts ",2300,"ARI@IND 01:00PM ET",2.000,"IND"
"DST","49ers ",2300,"SF@SEA 04:25PM ET",4.000,"SF"
"DST","Packers ",2300,"GB@ATL 08:30PM ET",9.000,"GB"
"DST","Bears ",2200,"CHI@TB 01:00PM ET",2.000,"CHI"
"DST","Saints ",2100,"NE@NO 01:00PM ET",0.000,"NO"
"DST","Jets ",2000,"NYJ@OAK 04:05PM ET",4.000,"NYJ"
