Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
55,863732179,bstotts2 (4/5),0,168.28,DST Saints  WR Alshon Jeffery TE Cameron Brate QB Carson Wentz WR Nelson Agholor RB Kareem Hunt WR Will Fuller V FLEX Alvin Kamara RB Leonard Fournette,,Jordan Reed,3.48%,7.7
55,863732188,bstotts2 (5/5),0,168.28,DST Saints  WR Alshon Jeffery TE Cameron Brate QB Carson Wentz WR Nelson Agholor RB Kareem Hunt WR Will Fuller V FLEX Alvin Kamara RB Leonard Fournette,,George Kittle,3.48%,8.6
60,863423669,royalcup (1/2),0,168,DST Falcons  FLEX Michael Crabtree WR Antonio Brown RB Mark Ingram RB Jerick McKinnon WR Chris Hogan WR Davante Adams TE Austin Hooper QB Deshaun Watson,,Kelvin Benjamin,3.48%,18.9
60,863432476,royalcup (2/2),0,168,DST Falcons  FLEX Michael Crabtree WR Antonio Brown RB Mark Ingram RB Jerick McKinnon WR Chris Hogan WR Davante Adams TE Austin Hooper QB Deshaun Watson,,Jaguars ,3.48%,5
62,863758629,remjr.75,0,167.22,QB Matt Ryan RB Adrian Peterson WR Antonio Brown RB Mark Ingram WR Julio Jones TE Cameron Brate FLEX Kelvin Benjamin DST Broncos  WR Tavarres King,,Duke Johnson Jr.,3.31%,6.9
63,863699017,fancypants32,0,166.74,DST Texans  QB Alex Smith FLEX Rob Gronkowski RB Mark Ingram WR Julio Jones WR John Brown TE Evan Engram RB DeMarco Murray WR T.Y. Hilton,,Kirk Cousins,3.14%,31.8
64,863672894,Larepo,0,166.2,DST Rams  RB Mark Ingram TE Zach Ertz WR DeAndre Hopkins FLEX Jerick McKinnon WR Adam Thielen RB Alvin Kamara QB Deshaun Watson WR T.Y. Hilton,,Kyle Rudolph,3.14%,9.7
65,863152893,kickflipvick,0,165.26,DST Chiefs  WR Larry Fitzgerald QB Cam Newton WR Jermaine Kearse FLEX Le'Veon Bell RB Ameer Abdullah RB Christian McCaffrey TE Evan Engram WR Eric Decker,,Saints ,2.96%,32
66,863724598,Immaculate11 (4/4),0,164.24,DST Chiefs  QB Drew Brees TE Ed Dickson RB Mark Ingram WR Kelvin Benjamin FLEX Melvin Gordon WR Nelson Agholor RB Todd Gurley II WR Adam Thielen,,Jermaine Kearse,2.79%,11.9
67,863158124,jelias44,0,164.2,WR Antonio Brown RB Jerick McKinnon TE Austin Seferian-Jenkins WR Will Fuller V FLEX Alvin Kamara RB Leonard Fournette QB Deshaun Watson WR JuJu Smith-Schuster DST Broncos ,,Rishard Matthews,2.61%,10.9
68,861867456,highlandsjc,0,164.1,DST Ravens  TE Martellus Bennett RB Mark Ingram WR Julio Jones RB Jerick McKinnon WR Amari Cooper WR Adam Thielen FLEX Kareem Hunt QB Deshaun Watson,,Christian McCaffrey,2.61%,22.4
69,862229748,rfreeman12,0,163,DST Redskins  WR Michael Crabtree RB Mark Ingram FLEX Jerick McKinnon WR Mike Evans RB Kareem Hunt QB Deshaun Watson TE Evan Engram WR T.Y. Hilton,,Taylor Gabriel,2.61%,7.9
