Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
1948,853200908,mchamp23,0,112.16,RB Latavius Murray DST Cardinals  FLEX Brandon Marshall WR Danny Amendola WR Dez Bryant RB Le'Veon Bell TE Cameron Brate WR Mike Evans QB Jameis Winston,,,
1948,853734983,madoublet98,0,112.16,DST Raiders  WR Dez Bryant TE Dwayne Allen RB Le'Veon Bell FLEX Ameer Abdullah WR Mike Evans RB Melvin Gordon WR Robby Anderson QB Jameis Winston,,,
1948,853838366,MBerninger,0,112.16,RB Latavius Murray DST 49ers  WR Larry Fitzgerald TE Martellus Bennett WR Mike Evans FLEX Brandin Cooks QB Jameis Winston RB Duke Johnson Jr. WR Devin Funchess,,,
1948,854212536,micahosie,0,112.16,RB Latavius Murray DST Cardinals  FLEX Brandon Marshall WR Danny Amendola WR Dez Bryant RB Le'Veon Bell TE Cameron Brate WR Mike Evans QB Jameis Winston,,,
1948,854346207,soupajaff,0,112.16,DST Raiders  WR Dez Bryant TE Dwayne Allen RB Le'Veon Bell FLEX Ameer Abdullah WR Mike Evans RB Melvin Gordon WR Robby Anderson QB Jameis Winston,,,
1953,854005286,silentstepper83,0,112.14,WR Will Fuller V RB Kareem Hunt DST Ravens  QB Aaron Rodgers TE Martellus Bennett WR Dez Bryant WR Kenny Stills FLEX Thomas Rawls RB Todd Gurley II,,,
1953,853581614,sloppiedeuce,0,112.14,DST Bills  WR Dez Bryant FLEX Jaron Brown RB Le'Veon Bell RB James White QB Dak Prescott WR Mike Evans WR Adam Humphries TE Evan Engram,,,
1955,853592430,greenhatrebel,0,112.12,RB Jordan Howard DST Jets  QB Tom Brady FLEX DeSean Jackson RB Doug Martin WR Jermaine Kearse WR Chris Hogan WR Mike Evans TE Evan Engram,,,
1956,851972712,gargcity,0,112.06,WR Kendall Wright DST Ravens  WR Golden Tate RB Carlos Hyde FLEX Chris Hogan WR DeVante Parker QB Jameis Winston TE Evan Engram RB Leonard Fournette,,,
1956,852191491,rdegk15,0,112.06,DST Bills  WR Danny Amendola WR Dez Bryant RB Le'Veon Bell WR Adam Humphries QB Jameis Winston RB Duke Johnson Jr. FLEX Todd Gurley II TE Evan Engram,,,
1956,852577426,underjones,0,112.06,FLEX Latavius Murray DST Eagles  RB Le'Veon Bell WR TJ Jones TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Ezekiel Elliott WR JuJu Smith-Schuster,,,
1956,854048167,mongo927,0,112.06,DST Eagles  WR Danny Amendola WR Dez Bryant FLEX Andre Ellington RB Le'Veon Bell WR Adam Humphries QB Jameis Winston RB Todd Gurley II TE Evan Engram,,,
1956,854314631,gmen3780,0,112.06,DST Ravens  WR Dez Bryant FLEX Andre Ellington RB Carlos Hyde RB James White WR Chris Hogan WR Mike Evans QB Jameis Winston TE Evan Engram,,,
1961,854182443,Eoin415,0,112.04,DST Eagles  QB Aaron Rodgers FLEX LeGarrette Blount WR Jaron Brown RB Le'Veon Bell WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries RB Todd Gurley II,,,
1962,851629159,bigBudGoode,0,112.02,WR Adam Thielen DST Ravens  QB Tom Brady RB Andre Ellington WR Jaron Brown FLEX Le'Veon Bell TE Austin Seferian-Jenkins WR Mike Evans RB J.D. McKissic,,,
1963,851955635,BuckleySable,0,111.96,WR Will Fuller V DST Bills  FLEX LeGarrette Blount WR Jaron Brown TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Todd Gurley II RB Ezekiel Elliott,,,
1963,853823329,jalbergaria,0,111.96,RB Latavius Murray DST 49ers  WR Larry Fitzgerald FLEX Danny Amendola TE Zach Ertz WR Alshon Jeffery WR Mike Evans QB Jameis Winston RB Duke Johnson Jr.,,,
1963,854444364,jfountain18,0,111.96,DST Chiefs  WR Adam Thielen RB Doug Martin TE Charles Clay WR Jaron Brown FLEX Mike Gillislee WR Chris Hogan QB Jameis Winston RB Ezekiel Elliott,,,
1966,853402477,golfjoker,0,111.92,WR Will Fuller V RB Kareem Hunt DST Rams  QB Tom Brady WR Danny Amendola WR Jaron Brown RB Le'Veon Bell FLEX J.D. McKissic TE Evan Engram,,,
1966,853792131,downswithit,0,111.92,DST Texans  QB Tom Brady WR DeSean Jackson WR Dez Bryant RB Bilal Powell FLEX Chris Hogan TE Austin Seferian-Jenkins WR DeVante Parker RB Duke Johnson Jr.,,,
1966,853814779,DustyBinkie,0,111.92,RB Latavius Murray DST Jets  FLEX Jordy Nelson TE Jared Cook QB Andy Dalton WR A.J. Green WR Mike Evans WR Cooper Kupp RB Wayne Gallman,,,
1969,851670297,aarontroy,0,111.86,DST Jets  FLEX Frank Gore WR Dez Bryant RB Le'Veon Bell WR Mike Evans WR Adam Humphries QB Jameis Winston RB Duke Johnson Jr. TE Evan Engram,,,
1969,851790603,Thebvb15,0,111.86,DST Dolphins  WR Brandon Marshall WR Dez Bryant RB Le'Veon Bell WR Adam Humphries QB Jameis Winston RB Duke Johnson Jr. FLEX Todd Gurley II TE Evan Engram,,,
1969,852027284,finger11,0,111.86,DST Dolphins  WR Danny Amendola WR Dez Bryant FLEX Charles Clay RB Le'Veon Bell WR Adam Humphries QB Jameis Winston RB Todd Gurley II TE Evan Engram,,,
1972,853792480,acurleylaw,0,111.82,WR Stefon Diggs DST Jets  TE Delanie Walker QB Brian Hoyer RB Bilal Powell WR T.Y. Hilton WR Chris Hogan FLEX Mike Evans RB Thomas Rawls,,,
1973,852567037,trickyducky113,0,111.76,DST Dolphins  FLEX Larry Fitzgerald WR Dez Bryant RB Bilal Powell RB Carlos Hyde TE Austin Seferian-Jenkins WR Mike Evans WR Adam Humphries QB Jameis Winston,,,
1973,853513509,Orochi,0,111.76,RB Kareem Hunt DST Vikings  FLEX Brandon Marshall WR Dez Bryant RB Andre Ellington WR Jaron Brown TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston,,,
1973,854099962,delrio99,0,111.76,RB Lamar Miller DST Browns  WR Randall Cobb RB Le'Veon Bell FLEX Carlos Hyde WR Chris Hogan TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston,,,
1973,854180174,piyoon,0,111.76,DST Chiefs  TE Delanie Walker FLEX Jaron Brown WR Allen Hurns RB Le'Veon Bell WR Chris Hogan WR Mike Evans QB Jameis Winston RB Wayne Gallman,,,
1977,853656594,Cathydg,0,111.72,DST Jets  QB Tom Brady WR Pierre Garcon RB Mike Gillislee FLEX Cameron Brate WR Chris Hogan RB Todd Gurley II WR Devin Funchess TE Evan Engram,,,
1978,851894195,Jriz,0,111.66,DST Cowboys  QB Josh McCown TE Charles Clay FLEX Bilal Powell WR Chris Hogan WR Mike Evans WR Adam Humphries RB Todd Gurley II RB Leonard Fournette,,,
1978,852926388,golfmutt1,0,111.66,DST Bills  TE Jason Witten RB Doug Martin FLEX Mike Gillislee WR Odell Beckham Jr. WR Mike Evans WR Sammy Watkins QB Jameis Winston RB Duke Johnson Jr.,,,
1978,853450831,sumokid,0,111.66,DST Lions  WR Jordy Nelson WR DeSean Jackson TE Cameron Brate RB James White FLEX Chris Hogan QB Jameis Winston RB Todd Gurley II WR Geronimo Allison,,,
1981,854162485,dmk749,0,111.64,QB Deshaun Watson WR DeAndre Hopkins RB Latavius Murray DST Bills  TE Charles Clay FLEX Adam Humphries WR Brandin Cooks WR Sterling Shepard RB Todd Gurley II,,,
1982,853372724,Mtndewaddict,0,111.56,FLEX Will Fuller V DST Bills  WR Jaron Brown RB Carlos Hyde WR Chris Hogan TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Todd Gurley II,,,
1982,853242357,cantloseb3,0,111.56,DST Bills  WR DeSean Jackson WR Dez Bryant TE Dwayne Allen RB Le'Veon Bell WR Jarvis Landry FLEX J.D. McKissic QB Jameis Winston RB Todd Gurley II,,,
1984,853949588,kcone06,0,111.54,DST Cardinals  QB Aaron Rodgers TE Antonio Gates WR Jermaine Kearse FLEX Eddie Lacy RB Le'Veon Bell RB James White WR Chris Hogan WR Mike Evans,,,
1985,852247034,sgulick42,0,111.46,DST Eagles  TE Delanie Walker WR Jordy Nelson WR Larry Fitzgerald RB DeMarco Murray FLEX Cameron Brate WR Adam Humphries QB Jameis Winston RB Ezekiel Elliott,,,
1985,853878147,Sean92165,0,111.46,RB Tarik Cohen DST Bills  WR Larry Fitzgerald FLEX Jared Cook TE Martellus Bennett WR Antonio Brown WR Mike Evans QB Jameis Winston RB Duke Johnson Jr.,,,
1987,853917920,poppa57,0,111.44,DST Patriots  TE Jared Cook WR Doug Baldwin WR T.Y. Hilton QB Dak Prescott RB Thomas Rawls WR Brandin Cooks RB Ezekiel Elliott FLEX Trent Taylor,,,
1988,851844436,wilks4428,0,111.42,DST Lions  QB Tom Brady WR Danny Amendola RB Andre Ellington WR Jaron Brown RB Le'Veon Bell TE Cameron Brate FLEX Todd Gurley II WR JuJu Smith-Schuster,,,
1988,854472628,kevywevy,0,111.42,WR DeAndre Hopkins DST Ravens  QB Tom Brady FLEX Charles Clay TE Dwayne Allen RB Mike Gillislee WR Mike Evans WR Phillip Dorsett RB Leonard Fournette,,,
1990,852479378,rdog,0,111.36,DST 49ers  WR Dez Bryant RB Le'Veon Bell TE Austin Seferian-Jenkins WR Adam Humphries WR DeVante Parker FLEX J.D. McKissic QB Jameis Winston RB Ezekiel Elliott,,,
1990,854149835,acamon,0,111.36,DST Chiefs  TE Delanie Walker WR Jeremy Maclin FLEX Dez Bryant WR Terrance Williams RB Andre Ellington RB Le'Veon Bell WR Mike Evans QB Jameis Winston,,,
1990,854176507,cookesj,0,111.36,WR Adam Thielen DST Raiders  WR T.Y. Hilton RB Le'Veon Bell FLEX Ameer Abdullah TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
1993,852878537,tylerwatkins7,0,111.32,DST Eagles  QB Tom Brady WR Jordy Nelson RB Bilal Powell WR Chris Hogan TE Austin Seferian-Jenkins WR Mike Evans FLEX J.D. McKissic RB Wayne Gallman,,,
1993,853439471,johnnylaw500,0,111.32,WR DeAndre Hopkins DST Bengals  QB Tom Brady WR Torrey Smith RB Le'Veon Bell TE Austin Seferian-Jenkins RB Todd Gurley II FLEX O.J. Howard WR Trent Taylor,,,
1995,852860307,kewlpapa,0,111.26,DST Ravens  WR Danny Amendola WR DeSean Jackson FLEX DeMarco Murray RB Bilal Powell RB Le'Veon Bell WR DeVante Parker TE Jesse James QB Jameis Winston,,,
1995,854104504,dhart4520,0,111.26,WR Will Fuller V DST Jets  WR Jordy Nelson RB Le'Veon Bell FLEX Cameron Brate WR Adam Humphries QB Jameis Winston RB Todd Gurley II TE Evan Engram,,,
1997,854094087,BorderStaffy,0,111.22,FLEX Adam Thielen DST Steelers  QB Russell Wilson WR T.Y. Hilton WR Jarvis Landry RB Jay Ajayi WR Kelvin Benjamin TE Eric Ebron RB Christian McCaffrey,,,
1998,853402609,katzo94779,0,111.18,RB Tarik Cohen DST Browns  WR Jordy Nelson QB Ben Roethlisberger TE Jared Cook WR Antonio Brown RB LeGarrette Blount WR Allen Hurns FLEX Melvin Gordon,,,
1999,853449997,BeardedCross,0,111.16,QB Alex Smith FLEX Adam Thielen DST Lions  WR Jordy Nelson WR Larry Fitzgerald RB Bilal Powell TE Cameron Brate WR Cooper Kupp RB Christian McCaffrey,,,
1999,853315981,spiggott7,0,111.16,DST Cardinals  WR Danny Amendola TE Cameron Brate RB James White WR Mike Evans WR Adam Humphries QB Jameis Winston FLEX Todd Gurley II RB Ezekiel Elliott,,,
1999,851951148,uscbiggie,0,111.16,DST Ravens  WR Dez Bryant FLEX Charles Clay RB Le'Veon Bell TE Austin Seferian-Jenkins WR Mike Evans RB Isaiah Crowell WR Robby Anderson QB Jameis Winston,,,
1999,853970424,westforks77,0,111.16,DST Lions  RB Mike Gillislee WR Allen Hurns RB Le'Veon Bell TE Cameron Brate WR Chris Hogan WR DeVante Parker QB Jameis Winston FLEX Duke Johnson Jr.,,,
2003,853269545,robertodiaz72us,0,111.06,RB Jordan Howard DST Eagles  FLEX Andre Ellington WR T.Y. Hilton WR Chris Hogan WR DeVante Parker QB Jameis Winston RB Todd Gurley II TE Evan Engram,,,
2004,852070410,jaymck,0,111.02,RB Tarik Cohen DST Patriots  QB Andy Dalton WR Dez Bryant WR Golden Tate RB Carlos Hyde WR Chris Hogan FLEX Melvin Gordon TE Evan Engram,,,
2004,853693635,BJY3590,0,111.02,DST Jets  QB Tom Brady RB Andre Ellington WR T.Y. Hilton WR Adam Humphries WR Brandin Cooks RB Todd Gurley II TE Evan Engram FLEX Christian McCaffrey,,,
2004,854192222,HulseyJL77,0,111.02,DST Eagles  QB Tom Brady RB Frank Gore FLEX Doug Martin TE Dwayne Allen WR Chris Hogan WR Mike Evans WR Nelson Agholor RB Todd Gurley II,,,
2007,854140095,JLSHEP96,0,110.96,DST Chiefs  WR Dez Bryant WR Jaron Brown RB Le'Veon Bell RB Carlos Hyde TE Cameron Brate FLEX Austin Seferian-Jenkins WR DeVante Parker QB Jameis Winston,,,
2008,853720722,Knuth,0,110.86,DST Ravens  WR Brandon Marshall WR Dez Bryant FLEX Andre Ellington RB Le'Veon Bell WR Mike Evans QB Jameis Winston RB Wayne Gallman TE Evan Engram,,,
2008,853855923,morford1979,0,110.86,WR Stefon Diggs DST Vikings  RB Frank Gore WR DeSean Jackson TE Charles Clay FLEX Chris Hogan WR Adam Humphries QB Jameis Winston RB Ezekiel Elliott,,,
2008,854087493,jpetrunger,0,110.86,RB Lamar Miller DST Bills  WR Danny Amendola RB Doug Martin FLEX Dez Bryant WR Mike Evans WR Brandin Cooks QB Jameis Winston TE Evan Engram,,,
2011,854140919,turkeytits55,0,110.84,DST Jets  QB Aaron Rodgers WR Danny Amendola RB LeGarrette Blount FLEX Le'Veon Bell TE Cameron Brate RB Jay Ajayi WR Adam Humphries WR DeVante Parker,,,
2011,851120724,parrothead112,0,110.84,DST Bills  QB Aaron Rodgers RB LeSean McCoy WR Jaron Brown WR Keenan Allen TE Austin Seferian-Jenkins WR Adam Humphries FLEX Duke Johnson Jr. RB Todd Gurley II,,,
2013,853492189,Stone31,0,110.82,DST Raiders  QB Tom Brady TE Jared Cook WR T.Y. Hilton RB James White WR Brandin Cooks WR Cordarrelle Patterson FLEX Duke Johnson Jr. RB Ezekiel Elliott,,,
2014,853912919,steelman1973,0,110.76,DST Lions  RB Frank Gore FLEX DeSean Jackson WR Dez Bryant WR Pierre Garcon TE Austin Seferian-Jenkins WR DeVante Parker QB Jameis Winston RB Todd Gurley II,,,
2014,853788400,JamesRanger,0,110.76,DST Bills  WR DeSean Jackson RB James White TE Austin Seferian-Jenkins WR Mike Evans WR DeVante Parker QB Jameis Winston RB Duke Johnson Jr. FLEX Todd Gurley II,,,
2016,852670873,randyrat65,0,110.74,DST Panthers  TE Jason Witten QB Aaron Rodgers WR Danny Amendola FLEX LeGarrette Blount WR Jermaine Kearse WR Terrance Williams RB Le'Veon Bell RB Todd Gurley II,,,
2017,853497452,shbigducj02,0,110.68,DST Panthers  QB Ben Roethlisberger RB Marshawn Lynch TE Ed Dickson FLEX Rob Gronkowski RB Bilal Powell WR Antonio Brown WR Marvin Jones Jr. WR Randall Cobb,,,
2018,852026171,MsDevastated,0,110.66,DST Eagles  WR Aldrick Robinson RB Le'Veon Bell FLEX Carlos Hyde WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Ezekiel Elliott,,,
2018,853205549,Howie_Pheltersnatch,0,110.66,DST Eagles  WR Aldrick Robinson RB Le'Veon Bell FLEX Carlos Hyde WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Ezekiel Elliott,,,
2018,853863721,buzzybear,0,110.66,DST Eagles  WR Aldrick Robinson RB Le'Veon Bell FLEX Carlos Hyde WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Ezekiel Elliott,,,
2018,854361058,KG1977,0,110.66,DST Eagles  WR Aldrick Robinson RB Le'Veon Bell FLEX Carlos Hyde WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Ezekiel Elliott,,,
2018,851964437,reedkri2,0,110.66,DST Cardinals  WR Danny Amendola FLEX Eddie Lacy RB Le'Veon Bell WR Mike Evans WR Adam Humphries QB Jameis Winston RB Ezekiel Elliott TE Hunter Henry,,,
2018,853768357,jason2938,0,110.66,DST Ravens  RB Bilal Powell FLEX Andre Ellington TE Cameron Brate WR Mike Evans WR Adam Humphries WR DeVante Parker QB Jameis Winston RB Ezekiel Elliott,,,
2024,853938179,dimondrat25,0,110.62,DST Ravens  QB Tom Brady RB LeSean McCoy RB LeGarrette Blount FLEX Cameron Brate WR Chris Hogan TE Tyler Kroft WR Mike Evans WR Amari Cooper,,,
2024,854223087,Boomtown5582,0,110.62,RB Latavius Murray WR Adam Thielen DST Cardinals  QB Tom Brady TE Delanie Walker WR A.J. Green RB Theo Riddick FLEX James White WR Brandin Cooks,,,
2026,853932936,Topherkelly,0,110.58,WR DeAndre Hopkins WR Will Fuller V DST Colts  QB Jay Cutler TE Jared Cook RB Eddie Lacy RB Le'Veon Bell FLEX Keenan Allen WR Jarvis Landry,,,
2027,853574581,G-VIRUS,0,110.54,QB Deshaun Watson WR Will Fuller V RB Jordan Howard FLEX Tarik Cohen DST Giants  WR Jordy Nelson WR Danny Amendola RB LeSean McCoy TE Evan Engram,,,
2028,852012551,ChrissHarriss,0,110.5,DST Raiders  RB Marshawn Lynch QB Cam Newton WR Golden Tate WR Antonio Brown FLEX Marvin Jones Jr. WR Sterling Shepard RB Ezekiel Elliott TE O.J. Howard,,,
2029,853850622,Nick2792,0,110.46,DST Eagles  RB Frank Gore TE Jason Witten WR Larry Fitzgerald WR Danny Amendola RB Carlos Hyde WR Mike Evans QB Jameis Winston FLEX Christian McCaffrey,,,
2029,854465306,mdtwnplya,0,110.46,DST Eagles  WR Dez Bryant FLEX LeGarrette Blount WR Jaron Brown RB Le'Veon Bell RB Ameer Abdullah TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston,,,
2031,852369366,pelvre,0,110.44,FLEX Lamar Miller DST Raiders  QB Aaron Rodgers WR Jordy Nelson WR T.Y. Hilton RB Ameer Abdullah TE Austin Seferian-Jenkins WR Ricardo Louis RB Todd Gurley II,,,
2032,854134347,beazer327,0,110.36,DST Eagles  TE Dwayne Allen RB Le'Veon Bell WR Rishard Matthews WR Jarvis Landry WR Robby Anderson QB Jameis Winston FLEX Duke Johnson Jr. RB Ezekiel Elliott,,,
2033,853622757,sdonegon,0,110.34,DST Steelers  QB Aaron Rodgers TE Delanie Walker WR Larry Fitzgerald FLEX Dez Bryant WR Mike Evans WR Adam Humphries RB Duke Johnson Jr. RB Wayne Gallman,,,
2034,853647447,bobocop,0,110.22,DST Cardinals  QB Philip Rivers WR Danny Amendola WR DeSean Jackson RB Le'Veon Bell WR Keenan Allen RB Jay Ajayi FLEX Wayne Gallman TE Evan Engram,,,
2035,852366829,sbunting600,0,110.16,DST Lions  WR Jordy Nelson WR Dez Bryant WR T.Y. Hilton FLEX Adam Humphries QB Jameis Winston RB Duke Johnson Jr. RB Todd Gurley II TE Evan Engram,,,
2035,852455642,jacques26,0,110.16,DST Bills  QB Josh McCown FLEX Frank Gore WR Jordy Nelson WR Pierre Garcon RB Le'Veon Bell TE Austin Seferian-Jenkins WR Adam Humphries RB Todd Gurley II,,,
2035,854161591,tkohl33,0,110.16,DST Ravens  TE Delanie Walker WR Jordy Nelson WR Golden Tate FLEX Martavis Bryant WR Adam Humphries QB Jameis Winston RB Duke Johnson Jr. RB Ezekiel Elliott,,,
2038,852620579,thegangplaysfantasy,0,110.06,DST Chiefs  WR Cole Beasley RB Andre Ellington WR Jaron Brown RB Le'Veon Bell FLEX Jay Ajayi WR Mike Evans QB Jameis Winston TE Evan Engram,,,
2038,853944467,Patyrick17,0,110.06,WR DeAndre Hopkins RB Kareem Hunt DST Vikings  WR Larry Fitzgerald TE Martellus Bennett RB DeMarco Murray FLEX Kenny Stills WR Donte Moncrief QB Jameis Winston,,,
2038,852889570,badger3fan,0,110.06,RB Lamar Miller FLEX Zach Miller DST Bills  WR Dez Bryant WR Golden Tate RB Le'Veon Bell WR Mike Evans TE Eric Ebron QB Jameis Winston,,,
2038,852895536,nolex219,0,110.06,DST Bills  WR Danny Amendola RB DeMarco Murray WR Randall Cobb TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Duke Johnson Jr. FLEX Todd Gurley II,,,
2038,852944054,ajbhbk,0,110.06,WR Will Fuller V DST Rams  RB LeSean McCoy FLEX Jay Ajayi TE Tyler Kroft WR Martavis Bryant WR Tyrell Williams QB Jameis Winston RB Ezekiel Elliott,,,
2038,853408599,StevenSeagal,0,110.06,RB Lamar Miller DST Chiefs  RB Jordan Howard TE Delanie Walker WR Dez Bryant WR Pierre Garcon WR Mike Evans QB Jameis Winston FLEX Joe Mixon,,,
2038,853670948,GZ_Yuffa,0,110.06,DST Eagles  WR Dez Bryant WR Jaron Brown WR Kenny Stills RB Le'Veon Bell FLEX James White TE Austin Seferian-Jenkins QB Jameis Winston RB Todd Gurley II,,,
2038,853906089,easton136,0,110.06,DST Jets  TE Dwayne Allen RB Le'Veon Bell RB James White WR Chris Hogan FLEX Jay Ajayi WR Mike Evans WR Adam Humphries QB Jameis Winston,,,
2038,853982115,JPS63,0,110.06,WR Adam Thielen DST Bills  WR Golden Tate RB Le'Veon Bell RB James White TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston FLEX Todd Gurley II,,,
2047,853894865,jamesgames44,0,110.04,RB Lamar Miller FLEX Jordan Howard DST Eagles  RB Frank Gore QB Aaron Rodgers TE Delanie Walker WR Jordy Nelson WR Dez Bryant WR Jermaine Kearse,,,
2048,853775134,brnapier,0,110.02,DST Cardinals  QB Tom Brady RB Frank Gore WR Jeremy Maclin WR Dez Bryant RB LeGarrette Blount TE Cameron Brate WR Mike Evans FLEX Ezekiel Elliott,,,
2048,854049934,germanicus52,0,110.02,RB Lamar Miller DST Rams  WR A.J. Green RB Le'Veon Bell WR Keenan Allen TE Austin Seferian-Jenkins WR Sammy Watkins QB Jared Goff FLEX Trent Taylor,,,
2048,853721596,jfox265,0,110.02,DST Chiefs  QB Tom Brady FLEX Danny Amendola TE Martellus Bennett RB James White WR Chris Hogan WR Mike Evans WR Adam Humphries RB Todd Gurley II,,,
2051,851950679,BarOfSoap,0,109.96,DST Cardinals  WR Golden Tate RB Le'Veon Bell RB James White WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston FLEX Todd Gurley II,,,
2052,852947422,moscrey,0,109.94,DST Lions  RB Frank Gore RB Bilal Powell WR Terrance Williams WR Chris Hogan QB Dak Prescott WR Mike Evans TE Jesse James FLEX Ezekiel Elliott,,,
2053,851413035,Gnecessa,0,109.92,DST 49ers  QB Tom Brady WR Larry Fitzgerald TE Jimmy Graham RB Doug Martin WR Dez Bryant WR Odell Beckham Jr. FLEX Phillip Dorsett RB J.D. McKissic,,,
2053,854107504,erikwtaylor,0,109.92,DST Patriots  QB Tom Brady WR Danny Amendola WR A.J. Green FLEX Jermaine Kearse WR Jaron Brown RB James White RB Todd Gurley II TE Evan Engram,,,
2055,852790060,FunkiMunki,0,109.86,DST Eagles  WR Danny Amendola TE Dwayne Allen RB Le'Veon Bell WR Adam Humphries QB Jameis Winston WR Ricardo Louis RB Todd Gurley II FLEX Ezekiel Elliott,,,
2056,853319949,win4menow,0,109.84,QB Deshaun Watson WR Will Fuller V FLEX Stefon Diggs DST Eagles  TE Delanie Walker RB LeGarrette Blount WR Randall Cobb RB James White WR Mike Evans,,,
2057,851738742,iMan126,0,109.82,FLEX Lamar Miller WR Will Fuller V RB Kareem Hunt DST Bills  WR Danny Amendola TE Charles Clay QB Russell Wilson WR Jermaine Kearse RB Todd Gurley II,,,
2057,854118720,RickValle,0,109.82,RB Kareem Hunt DST Buccaneers  FLEX Jason Witten WR Dez Bryant WR Alshon Jeffery TE Richard Rodgers WR Devin Funchess QB Jared Goff RB Ezekiel Elliott,,,
2059,852800632,mrwschneider,0,109.8,WR Tyreek Hill DST Cardinals  TE Antonio Gates RB Marshawn Lynch FLEX Chris Ivory QB Cam Newton WR Dez Bryant WR Doug Baldwin RB Ezekiel Elliott,,,
2060,853138105,InmateAaronHernandez,0,109.76,DST Seahawks  WR Dez Bryant FLEX John Brown WR Mike Evans WR Donte Moncrief QB Jameis Winston RB Todd Gurley II RB Aaron Jones TE Evan Engram,,,
2060,852013783,chancebriggs,0,109.76,DST Ravens  WR Jaron Brown WR Kenny Stills RB Le'Veon Bell RB Carlos Hyde TE Cameron Brate WR Mike Evans QB Jameis Winston FLEX Duke Johnson Jr.,,,
2060,853925220,greenieee,0,109.76,TE Zach Miller DST Bills  WR Brandon Marshall WR Torrey Smith RB Le'Veon Bell RB James White WR Mike Evans QB Jameis Winston FLEX Todd Gurley II,,,
2060,854322074,GoingTheDez-stance,0,109.76,TE Zach Miller DST Bills  WR Brandon Marshall WR Torrey Smith RB Le'Veon Bell RB James White WR Mike Evans QB Jameis Winston FLEX Todd Gurley II,,,
2064,853501610,Adamh1,0,109.72,TE Zach Miller RB Latavius Murray WR Adam Thielen DST Cowboys  QB Tom Brady RB Le'Veon Bell WR Chris Hogan FLEX Tyler Kroft WR Mike Evans,,,
2064,853977097,TheSchwab8,0,109.72,DST Vikings  QB Tom Brady WR Danny Amendola WR Dez Bryant TE Dwayne Allen RB Carlos Hyde WR Adam Humphries RB Melvin Gordon FLEX Todd Gurley II,,,
2064,850973876,YoTRacer758,0,109.72,DST Vikings  QB Tom Brady WR Jaron Brown RB Le'Veon Bell TE Cameron Brate WR Chris Hogan WR Adam Humphries FLEX J.D. McKissic RB Todd Gurley II,,,
2067,851781995,9455mcleod,0,109.66,WR DeAndre Hopkins DST Raiders  FLEX Frank Gore TE Delanie Walker WR Aldrick Robinson RB Andre Ellington WR Mike Evans QB Jameis Winston RB Ezekiel Elliott,,,
2067,851974114,Jcraig24,0,109.66,TE Zach Miller DST Cardinals  WR Danny Amendola RB Le'Veon Bell RB Carlos Hyde WR Chris Hogan WR Adam Humphries QB Jameis Winston FLEX Todd Gurley II,,,
2069,854315291,bookiedoug,0,109.6,QB Case Keenum DST Bengals  WR DeSean Jackson TE Martellus Bennett FLEX Bilal Powell RB Le'Veon Bell WR Mike Evans WR Adam Humphries RB Duke Johnson Jr.,,,
2070,854428256,macman411,0,109.56,DST Bills  WR Dez Bryant WR Randall Cobb RB James White TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston FLEX Todd Gurley II RB Wayne Gallman,,,
2070,854460159,umamiface,0,109.56,DST Chiefs  WR Adam Thielen WR Danny Amendola RB Carlos Hyde TE Austin Seferian-Jenkins FLEX Mike Evans WR Adam Humphries QB Jameis Winston RB Ezekiel Elliott,,,
2072,851763478,drhu356,0,109.52,WR DeAndre Hopkins RB Jordan Howard DST Raiders  QB Tom Brady RB Andre Ellington WR T.Y. Hilton WR Adam Humphries FLEX Todd Gurley II TE Evan Engram,,,
2072,854176561,gaughboi,0,109.52,DST Patriots  QB Tom Brady TE Delanie Walker WR Danny Amendola RB Bilal Powell WR T.Y. Hilton FLEX Alshon Jeffery RB Mike Gillislee WR Chris Hogan,,,
2074,851682307,necron99,0,109.46,DST Texans  WR Golden Tate RB LeGarrette Blount FLEX Andre Ellington RB Le'Veon Bell WR Jarvis Landry WR Mike Evans QB Jameis Winston TE David Njoku,,,
